1,T,339,"2014-11-20 15:55:19.141590"
1,W,7,"2014-11-20 15:55:20.226174"
1,V,788,"2014-11-20 15:55:37.216721"
1,V,940,"2014-11-20 15:55:37.217137"
1,V,1037,"2014-11-20 15:55:37.217554"
1,V,1104,"2014-11-20 15:55:37.217971"
1,V,1118,"2014-11-20 15:55:37.218387"
1,V,1143,"2014-11-20 15:55:37.218804"
1,V,1070,"2014-11-20 15:55:37.219221"
1,V,1003,"2014-11-20 15:55:37.219637"
1,V,881,"2014-11-20 15:55:37.220054"
1,V,679,"2014-11-20 15:55:37.220471"
1,V,452,"2014-11-20 15:55:37.220887"
1,V,247,"2014-11-20 15:55:37.221304"
1,V,45,"2014-11-20 15:55:37.221721"
1,V,-169,"2014-11-20 15:55:37.222137"
1,V,-391,"2014-11-20 15:55:37.222554"
1,V,-611,"2014-11-20 15:55:37.222971"
1,V,-801,"2014-11-20 15:55:37.223387"
1,V,-963,"2014-11-20 15:55:37.223804"
1,V,-1061,"2014-11-20 15:55:37.224221"
1,V,-1133,"2014-11-20 15:55:37.224637"
1,V,-1165,"2014-11-20 15:55:37.225054"
1,V,-1163,"2014-11-20 15:55:37.225471"
1,V,-1103,"2014-11-20 15:55:37.225887"
1,V,-1038,"2014-11-20 15:55:37.226304"
1,V,-921,"2014-11-20 15:55:37.226721"
1,V,-723,"2014-11-20 15:55:37.227137"
1,V,-501,"2014-11-20 15:55:37.227554"
1,V,-291,"2014-11-20 15:55:37.227971"
1,V,-96,"2014-11-20 15:55:37.228387"
1,V,121,"2014-11-20 15:55:37.228804"
1,V,341,"2014-11-20 15:55:37.229221"
1,V,561,"2014-11-20 15:55:37.229637"
1,V,761,"2014-11-20 15:55:37.230054"
1,V,921,"2014-11-20 15:55:37.230471"
1,V,1029,"2014-11-20 15:55:37.230887"
1,V,1097,"2014-11-20 15:55:37.231304"
1,V,1119,"2014-11-20 15:55:37.231721"
1,V,1135,"2014-11-20 15:55:37.232137"
1,V,1079,"2014-11-20 15:55:37.232554"
1,V,1015,"2014-11-20 15:55:37.232971"
1,V,905,"2014-11-20 15:55:37.233387"
1,V,707,"2014-11-20 15:55:37.233804"
1,V,484,"2014-11-20 15:55:37.234220"
1,V,276,"2014-11-20 15:55:37.234637"
1,V,69,"2014-11-20 15:55:37.235054"
1,V,-145,"2014-11-20 15:55:37.235470"
1,V,-363,"2014-11-20 15:55:37.235887"
1,V,-579,"2014-11-20 15:55:37.236304"
1,V,-783,"2014-11-20 15:55:37.236720"
1,V,-941,"2014-11-20 15:55:37.237137"
1,V,-1055,"2014-11-20 15:55:37.237554"
1,V,-1126,"2014-11-20 15:55:37.237970"
1,V,-1163,"2014-11-20 15:55:37.238387"
1,V,-1165,"2014-11-20 15:55:37.238804"
1,V,-1107,"2014-11-20 15:55:37.239220"
1,V,-1047,"2014-11-20 15:55:37.239637"
1,V,-939,"2014-11-20 15:55:37.240054"
1,V,-745,"2014-11-20 15:55:37.240470"
1,V,-524,"2014-11-20 15:55:37.240887"
1,V,-315,"2014-11-20 15:55:37.241304"
1,V,-115,"2014-11-20 15:55:37.241720"
1,V,97,"2014-11-20 15:55:37.242137"
1,V,317,"2014-11-20 15:55:37.242554"
1,V,533,"2014-11-20 15:55:37.242970"
1,V,741,"2014-11-20 15:55:37.243387"
1,V,906,"2014-11-20 15:55:37.243804"
1,V,1017,"2014-11-20 15:55:37.244220"
1,V,1093,"2014-11-20 15:55:37.244637"
1,V,1115,"2014-11-20 15:55:37.245054"
1,V,1137,"2014-11-20 15:55:37.245470"
1,V,1085,"2014-11-20 15:55:37.245887"
1,V,1023,"2014-11-20 15:55:37.246304"
1,V,909,"2014-11-20 15:55:37.246720"
1,T,339,"2014-11-20 15:55:19.141590"
1,T,339,"2014-11-20 15:55:19.141590"
1,W,7,"2014-11-20 15:55:20.226174"
1,T,339,"2014-11-20 15:55:19.141590"
1,V,1013,"2014-11-20 15:55:20.306590"
1,V,959,"2014-11-20 15:55:20.307007"
1,V,849,"2014-11-20 15:55:20.307424"
1,V,669,"2014-11-20 15:55:20.307840"
1,V,530,"2014-11-20 15:55:20.308257"
1,V,273,"2014-11-20 15:55:20.308674"
1,V,36,"2014-11-20 15:55:20.309090"
1,V,-277,"2014-11-20 15:55:20.309507"
1,V,-738,"2014-11-20 15:55:20.309924"
1,V,-666,"2014-11-20 15:55:20.310340"
1,V,-862,"2014-11-20 15:55:20.310757"
1,V,-1037,"2014-11-20 15:55:20.311174"
1,V,-1148,"2014-11-20 15:55:20.311590"
1,V,-1248,"2014-11-20 15:55:20.312007"
1,V,-1320,"2014-11-20 15:55:20.312424"
1,V,-1369,"2014-11-20 15:55:20.312840"
1,V,-1598,"2014-11-20 15:55:20.313257"
1,V,-1326,"2014-11-20 15:55:20.313674"
1,V,-1070,"2014-11-20 15:55:20.314090"
1,V,-884,"2014-11-20 15:55:20.314507"
1,V,-667,"2014-11-20 15:55:20.314924"
1,V,-452,"2014-11-20 15:55:20.315340"
1,V,-211,"2014-11-20 15:55:20.315757"
1,V,718,"2014-11-20 15:55:20.316174"
1,V,1048,"2014-11-20 15:55:20.316590"
1,V,1078,"2014-11-20 15:55:20.317007"
1,V,1214,"2014-11-20 15:55:20.317424"
1,V,1382,"2014-11-20 15:55:20.317840"
1,V,1558,"2014-11-20 15:55:20.318257"
1,V,1320,"2014-11-20 15:55:20.318674"
1,V,1348,"2014-11-20 15:55:20.319090"
1,V,1392,"2014-11-20 15:55:20.319507"
1,V,1336,"2014-11-20 15:55:20.319924"
1,V,1296,"2014-11-20 15:55:20.320340"
1,V,1205,"2014-11-20 15:55:20.320757"
1,V,1006,"2014-11-20 15:55:20.321174"
1,V,778,"2014-11-20 15:55:20.321590"
1,V,534,"2014-11-20 15:55:20.322007"
1,V,64,"2014-11-20 15:55:20.322424"
1,V,-206,"2014-11-20 15:55:20.322840"
1,V,-484,"2014-11-20 15:55:20.323257"
1,V,-776,"2014-11-20 15:55:20.323674"
1,V,-1088,"2014-11-20 15:55:20.324090"
1,V,-1370,"2014-11-20 15:55:20.324507"
1,V,-1190,"2014-11-20 15:55:20.324924"
1,V,-1282,"2014-11-20 15:55:20.325340"
1,V,-1346,"2014-11-20 15:55:20.325757"
1,V,-1368,"2014-11-20 15:55:20.326174"
1,V,-1326,"2014-11-20 15:55:20.326590"
1,V,-1292,"2014-11-20 15:55:20.327007"
1,V,-1338,"2014-11-20 15:55:20.327424"
1,V,-1018,"2014-11-20 15:55:20.327840"
1,V,-738,"2014-11-20 15:55:20.328257"
1,V,-467,"2014-11-20 15:55:20.328674"
1,V,-203,"2014-11-20 15:55:20.329090"
1,V,90,"2014-11-20 15:55:20.329507"
1,V,474,"2014-11-20 15:55:20.329924"
1,V,820,"2014-11-20 15:55:20.330340"
1,V,989,"2014-11-20 15:55:20.330757"
1,V,1130,"2014-11-20 15:55:20.331174"
1,V,1232,"2014-11-20 15:55:20.331590"
1,V,1254,"2014-11-20 15:55:20.332007"
1,V,1275,"2014-11-20 15:55:20.332424"
1,V,1284,"2014-11-20 15:55:20.332840"
1,V,1229,"2014-11-20 15:55:20.333257"
1,V,1146,"2014-11-20 15:55:20.333674"
1,V,1026,"2014-11-20 15:55:20.334090"
1,V,832,"2014-11-20 15:55:20.334507"
1,V,582,"2014-11-20 15:55:20.334924"
1,V,336,"2014-11-20 15:55:20.335340"
1,V,112,"2014-11-20 15:55:20.335757"
1,V,-130,"2014-11-20 15:55:20.336174"
1,V,-368,"2014-11-20 15:55:20.336590"
1,V,-634,"2014-11-20 15:55:20.337007"
1,V,-890,"2014-11-20 15:55:20.337424"
1,V,-1104,"2014-11-20 15:55:20.337840"
1,V,-1292,"2014-11-20 15:55:20.338257"
1,V,-1478,"2014-11-20 15:55:20.338674"
1,V,-1452,"2014-11-20 15:55:20.339090"
1,V,-1518,"2014-11-20 15:55:20.339507"
1,V,-1448,"2014-11-20 15:55:20.339924"
1,V,-1421,"2014-11-20 15:55:20.340340"
1,V,-1312,"2014-11-20 15:55:20.340757"
1,V,-1120,"2014-11-20 15:55:20.341174"
1,V,-850,"2014-11-20 15:55:20.341590"
1,V,-555,"2014-11-20 15:55:20.342007"
1,V,-329,"2014-11-20 15:55:20.342424"
1,V,522,"2014-11-20 15:55:20.342840"
