1,V,639,"2014-11-20 15:51:40.654911"
1,V,404,"2014-11-20 15:51:40.655328"
1,V,197,"2014-11-20 15:51:40.655745"
1,V,-13,"2014-11-20 15:51:40.656161"
1,V,-193,"2014-11-20 15:51:40.656578"
1,V,-430,"2014-11-20 15:51:40.656995"
1,V,-648,"2014-11-20 15:51:40.657411"
1,V,-828,"2014-11-20 15:51:40.657828"
1,V,-960,"2014-11-20 15:51:40.658245"
1,V,-1036,"2014-11-20 15:51:40.658661"
1,V,-1092,"2014-11-20 15:51:40.659078"
1,V,-1124,"2014-11-20 15:51:40.659495"
1,V,-1123,"2014-11-20 15:51:40.659911"
1,V,-1054,"2014-11-20 15:51:40.660328"
1,V,-966,"2014-11-20 15:51:40.660745"
1,V,-802,"2014-11-20 15:51:40.661161"
1,V,-578,"2014-11-20 15:51:40.661578"
1,V,-350,"2014-11-20 15:51:40.661995"
1,V,-150,"2014-11-20 15:51:40.662411"
1,V,54,"2014-11-20 15:51:40.662828"
1,V,244,"2014-11-20 15:51:40.663245"
1,V,480,"2014-11-20 15:51:40.663661"
1,V,696,"2014-11-20 15:51:40.664078"
1,V,864,"2014-11-20 15:51:40.664495"
1,V,1002,"2014-11-20 15:51:40.664911"
1,V,1055,"2014-11-20 15:51:40.665328"
1,V,1110,"2014-11-20 15:51:40.665745"
1,V,1122,"2014-11-20 15:51:40.666161"
1,V,1144,"2014-11-20 15:51:40.666578"
1,V,1046,"2014-11-20 15:51:40.666995"
1,V,946,"2014-11-20 15:51:40.667411"
1,V,758,"2014-11-20 15:51:40.667828"
1,V,532,"2014-11-20 15:51:40.668245"
1,V,306,"2014-11-20 15:51:40.668661"
1,V,104,"2014-11-20 15:51:40.669078"
1,V,-98,"2014-11-20 15:51:40.669495"
1,V,-300,"2014-11-20 15:51:40.669911"
1,V,-524,"2014-11-20 15:51:40.670328"
1,V,-742,"2014-11-20 15:51:40.670745"
1,V,-892,"2014-11-20 15:51:40.671161"
1,V,-1010,"2014-11-20 15:51:40.671578"
1,V,-1062,"2014-11-20 15:51:40.671995"
1,V,-1112,"2014-11-20 15:51:40.672411"
1,V,-1126,"2014-11-20 15:51:40.672828"
1,V,-1086,"2014-11-20 15:51:40.673245"
1,V,-1018,"2014-11-20 15:51:40.673661"
1,V,-904,"2014-11-20 15:51:40.674078"
1,V,-694,"2014-11-20 15:51:40.674495"
1,V,-468,"2014-11-20 15:51:40.674911"
1,V,-254,"2014-11-20 15:51:40.675328"
1,V,-52,"2014-11-20 15:51:40.675745"
1,V,141,"2014-11-20 15:51:40.676161"
1,V,364,"2014-11-20 15:51:40.676578"
1,V,584,"2014-11-20 15:51:40.676995"
1,V,788,"2014-11-20 15:51:40.677411"
1,V,928,"2014-11-20 15:51:40.677828"
1,V,1026,"2014-11-20 15:51:40.678245"
1,V,1088,"2014-11-20 15:51:40.678661"
1,V,1112,"2014-11-20 15:51:40.679078"
1,V,1136,"2014-11-20 15:51:40.679495"
1,V,1066,"2014-11-20 15:51:40.679911"
1,V,1002,"2014-11-20 15:51:40.680328"
1,V,872,"2014-11-20 15:51:40.680745"
1,V,656,"2014-11-20 15:51:40.681161"
1,V,416,"2014-11-20 15:51:40.681578"
1,V,208,"2014-11-20 15:51:40.681995"
1,V,-8,"2014-11-20 15:51:40.682411"
1,V,-186,"2014-11-20 15:51:40.682828"
1,V,-418,"2014-11-20 15:51:40.683245"
1,V,-638,"2014-11-20 15:51:40.683661"
1,V,-824,"2014-11-20 15:51:40.684078"
1,V,-956,"2014-11-20 15:51:40.684495"
1,V,-1032,"2014-11-20 15:51:40.684911"
1,V,-1092,"2014-11-20 15:51:40.685328"
1,V,-1124,"2014-11-20 15:51:40.685745"
1,V,-1124,"2014-11-20 15:51:40.686161"
1,V,-1056,"2014-11-20 15:51:40.686578"
1,V,-972,"2014-11-20 15:51:40.686995"
1,V,-808,"2014-11-20 15:51:40.687411"
1,V,-588,"2014-11-20 15:51:40.687828"
1,V,-358,"2014-11-20 15:51:40.688245"
1,V,-156,"2014-11-20 15:51:40.688661"
1,V,46,"2014-11-20 15:51:40.689078"
1,V,238,"2014-11-20 15:51:40.689495"
1,V,468,"2014-11-20 15:51:40.689911"
1,V,696,"2014-11-20 15:51:40.690328"
1,V,861,"2014-11-20 15:51:40.690745"
1,V,1000,"2014-11-20 15:51:40.691161"
1,V,1052,"2014-11-20 15:51:40.691578"
1,V,1108,"2014-11-20 15:51:40.691995"
1,V,1122,"2014-11-20 15:51:40.692411"
1,V,1144,"2014-11-20 15:51:40.692828"
1,V,1050,"2014-11-20 15:51:40.693245"
1,V,944,"2014-11-20 15:51:40.693661"
1,V,768,"2014-11-20 15:51:40.694078"
1,V,536,"2014-11-20 15:51:40.694495"
1,V,312,"2014-11-20 15:51:40.694911"
1,V,110,"2014-11-20 15:51:40.695328"
1,V,-92,"2014-11-20 15:51:40.695745"
1,V,-294,"2014-11-20 15:51:40.696161"
1,V,-521,"2014-11-20 15:51:40.696578"
1,V,-736,"2014-11-20 15:51:40.696995"
1,V,-890,"2014-11-20 15:51:40.697411"
1,V,-1010,"2014-11-20 15:51:40.697828"
1,V,-1062,"2014-11-20 15:51:40.698245"
1,V,-1112,"2014-11-20 15:51:40.698661"
1,V,-1128,"2014-11-20 15:51:40.699078"
1,V,-1090,"2014-11-20 15:51:40.699495"
1,V,-1020,"2014-11-20 15:51:40.699911"
1,V,-905,"2014-11-20 15:51:40.700328"
1,V,-704,"2014-11-20 15:51:40.700745"
1,V,-475,"2014-11-20 15:51:40.701161"
1,V,-262,"2014-11-20 15:51:40.701578"
1,V,-64,"2014-11-20 15:51:40.701995"
1,V,128,"2014-11-20 15:51:40.702411"
1,V,348,"2014-11-20 15:51:40.702828"
1,V,570,"2014-11-20 15:51:40.703245"
1,V,782,"2014-11-20 15:51:40.703661"
1,V,922,"2014-11-20 15:51:40.704078"
1,V,1024,"2014-11-20 15:51:40.704495"
1,V,1082,"2014-11-20 15:51:40.704911"
1,V,1112,"2014-11-20 15:51:40.705328"
1,V,1136,"2014-11-20 15:51:40.705745"
1,V,1072,"2014-11-20 15:51:40.706161"
1,V,639,"2014-11-20 15:51:40.654911"
1,V,404,"2014-11-20 15:51:40.655328"
1,V,197,"2014-11-20 15:51:40.655745"
1,V,-13,"2014-11-20 15:51:40.656161"
1,V,-193,"2014-11-20 15:51:40.656578"
1,V,-430,"2014-11-20 15:51:40.656995"
1,V,-648,"2014-11-20 15:51:40.657411"
1,V,-828,"2014-11-20 15:51:40.657828"
1,V,-960,"2014-11-20 15:51:40.658245"
1,V,-1036,"2014-11-20 15:51:40.658661"
1,V,-1092,"2014-11-20 15:51:40.659078"
1,V,-1124,"2014-11-20 15:51:40.659495"
1,V,-1123,"2014-11-20 15:51:40.659911"
1,V,-1054,"2014-11-20 15:51:40.660328"
1,V,-966,"2014-11-20 15:51:40.660745"
1,V,-802,"2014-11-20 15:51:40.661161"
1,V,-578,"2014-11-20 15:51:40.661578"
1,V,-350,"2014-11-20 15:51:40.661995"
1,V,-150,"2014-11-20 15:51:40.662411"
1,V,54,"2014-11-20 15:51:40.662828"
1,V,244,"2014-11-20 15:51:40.663245"
1,V,480,"2014-11-20 15:51:40.663661"
1,V,696,"2014-11-20 15:51:40.664078"
1,V,864,"2014-11-20 15:51:40.664495"
1,V,1002,"2014-11-20 15:51:40.664911"
1,V,1055,"2014-11-20 15:51:40.665328"
1,V,1110,"2014-11-20 15:51:40.665745"
1,V,1122,"2014-11-20 15:51:40.666161"
1,V,1144,"2014-11-20 15:51:40.666578"
1,V,1046,"2014-11-20 15:51:40.666995"
1,V,946,"2014-11-20 15:51:40.667411"
1,V,758,"2014-11-20 15:51:40.667828"
1,V,532,"2014-11-20 15:51:40.668245"
1,V,306,"2014-11-20 15:51:40.668661"
1,V,104,"2014-11-20 15:51:40.669078"
1,V,-98,"2014-11-20 15:51:40.669495"
1,V,-300,"2014-11-20 15:51:40.669911"
1,V,-524,"2014-11-20 15:51:40.670328"
1,V,-742,"2014-11-20 15:51:40.670745"
1,V,-892,"2014-11-20 15:51:40.671161"
1,V,-1010,"2014-11-20 15:51:40.671578"
1,V,-1062,"2014-11-20 15:51:40.671995"
1,V,-1112,"2014-11-20 15:51:40.672411"
1,V,-1126,"2014-11-20 15:51:40.672828"
1,V,-1086,"2014-11-20 15:51:40.673245"
1,V,-1018,"2014-11-20 15:51:40.673661"
1,V,-904,"2014-11-20 15:51:40.674078"
1,V,-694,"2014-11-20 15:51:40.674495"
1,V,-468,"2014-11-20 15:51:40.674911"
1,V,-254,"2014-11-20 15:51:40.675328"
1,V,-52,"2014-11-20 15:51:40.675745"
1,V,141,"2014-11-20 15:51:40.676161"
1,V,364,"2014-11-20 15:51:40.676578"
1,V,584,"2014-11-20 15:51:40.676995"
1,V,788,"2014-11-20 15:51:40.677411"
1,V,928,"2014-11-20 15:51:40.677828"
1,V,1026,"2014-11-20 15:51:40.678245"
1,V,1088,"2014-11-20 15:51:40.678661"
1,V,1112,"2014-11-20 15:51:40.679078"
1,V,1136,"2014-11-20 15:51:40.679495"
1,V,1066,"2014-11-20 15:51:40.679911"
1,V,1002,"2014-11-20 15:51:40.680328"
1,V,872,"2014-11-20 15:51:40.680745"
1,V,656,"2014-11-20 15:51:40.681161"
1,V,416,"2014-11-20 15:51:40.681578"
1,V,208,"2014-11-20 15:51:40.681995"
1,V,-8,"2014-11-20 15:51:40.682411"
1,V,-186,"2014-11-20 15:51:40.682828"
1,V,-418,"2014-11-20 15:51:40.683245"
1,V,-638,"2014-11-20 15:51:40.683661"
1,V,-824,"2014-11-20 15:51:40.684078"
1,V,-956,"2014-11-20 15:51:40.684495"
1,V,-1032,"2014-11-20 15:51:40.684911"
1,V,-1092,"2014-11-20 15:51:40.685328"
1,V,-1124,"2014-11-20 15:51:40.685745"
1,V,-1124,"2014-11-20 15:51:40.686161"
1,V,-1056,"2014-11-20 15:51:40.686578"
1,V,-972,"2014-11-20 15:51:40.686995"
1,V,-808,"2014-11-20 15:51:40.687411"
1,V,-588,"2014-11-20 15:51:40.687828"
1,V,-358,"2014-11-20 15:51:40.688245"
1,V,-156,"2014-11-20 15:51:40.688661"
1,V,46,"2014-11-20 15:51:40.689078"
1,V,238,"2014-11-20 15:51:40.689495"
1,V,468,"2014-11-20 15:51:40.689911"
1,V,696,"2014-11-20 15:51:40.690328"
1,V,861,"2014-11-20 15:51:40.690745"
1,V,1000,"2014-11-20 15:51:40.691161"
1,V,1052,"2014-11-20 15:51:40.691578"
1,V,1108,"2014-11-20 15:51:40.691995"
1,V,1122,"2014-11-20 15:51:40.692411"
1,V,1144,"2014-11-20 15:51:40.692828"
1,V,1050,"2014-11-20 15:51:40.693245"
1,V,944,"2014-11-20 15:51:40.693661"
1,V,768,"2014-11-20 15:51:40.694078"
1,V,536,"2014-11-20 15:51:40.694495"
1,V,312,"2014-11-20 15:51:40.694911"
1,V,110,"2014-11-20 15:51:40.695328"
1,V,-92,"2014-11-20 15:51:40.695745"
1,V,-294,"2014-11-20 15:51:40.696161"
1,V,-521,"2014-11-20 15:51:40.696578"
1,V,-736,"2014-11-20 15:51:40.696995"
