0,1414730404313498
2,1414730404313915
2,1414730404314332
2,1414730404314748
3,1414730404315165
6,1414730404315582
2,1414730404315998
2,1414730404316415
2,1414730404316832
-2,1414730404317249
6,1414730404317666
6,1414730404318082
2,1414730404318499
-3,1414730404318916
2,1414730404319332
1,1414730404319749
2,1414730404320166
4,1414730404320583
2,1414730404321000
0,1414730404321416
-2,1414730404321833
2,1414730404322250
2,1414730404322666
2,1414730404323083
4,1414730404323500
6,1414730404323917
2,1414730404324334
6,1414730404324750
-2,1414730404325167
-2,1414730404325584
2,1414730404326000
-1,1414730404326417
2,1414730404326834
3,1414730404327251
0,1414730404327668
3,1414730404328084
-2,1414730404328501
0,1414730404328918
6,1414730404329334
-2,1414730404329751
0,1414730404330168
-2,1414730404330585
2,1414730404331002
-2,1414730404331418
-2,1414730404331835
-2,1414730404332252
2,1414730404332668
1,1414730404333085
1,1414730404333502
2,1414730404333919
1,1414730404334336
0,1414730404334752
2,1414730404335169
1,1414730404335586
2,1414730404336002
-2,1414730404336419
0,1414730404336836
-1,1414730404337253
2,1414730404337670
1,1414730404338086
3,1414730404338503
2,1414730404338920
3,1414730404339336
8,1414730404339753
2,1414730404340170
6,1414730404340587
2,1414730404341004
1,1414730404341420
0,1414730404341837
3,1414730404342254
-1,1414730404342670
2,1414730404343087
9,1414730404343504
3,1414730404343921
8,1414730404344338
-1,1414730404344754
-1,1414730404345171
-2,1414730404345588
-1,1414730404346004
0,1414730404346421
-1,1414730404346838
3,1414730404347255
3,1414730404347672
-2,1414730404348088
2,1414730404348505
0,1414730404348922
4,1414730404349338
0,1414730404349755
-2,1414730404350172
2,1414730404350589
2,1414730404351006
0,1414730404351422
0,1414730404351839
0,1414730404352256
2,1414730404352672
0,1414730404353089
2,1414730404353506
3,1414730404353923
-4,1414730404354340
3,1414730404354756
6,1414730404355173
0,1414730404355590
7,1414730404356006
4,1414730404356423
-2,1414730404356840
-4,1414730404357257
4,1414730404357674
-3,1414730404358090
4,1414730404358507
1,1414730404358924
-3,1414730404359340
-2,1414730404359757
2,1414730404360174
-2,1414730404360591
3,1414730404361008
3,1414730404361424
0,1414730404361841
0,1414730404362258
2,1414730404362674
-1,1414730404363091
3,1414730404363508
4,1414730404363925
-2,1414730404364342
2,1414730404364758
2,1414730404365175
0,1414730404365592
2,1414730404366008
2,1414730404366425
-1,1414730404366842
4,1414730404367259
-1,1414730404367676
3,1414730404368092
-1,1414730404368509
2,1414730404368926
0,1414730404369342
2,1414730404369759
-2,1414730404370176
4,1414730404370593
0,1414730404371010
2,1414730404371426
0,1414730404371843
4,1414730404372260
2,1414730404372676
0,1414730404373093
2,1414730404373510
-2,1414730404373927
-2,1414730404374344
-1,1414730404374760
-2,1414730404375177
-2,1414730404375594
0,1414730404376010
0,1414730404376427
2,1414730404376844
-5,1414730404377261
2,1414730404377678
2,1414730404378094
-1,1414730404378511
-2,1414730404378928
0,1414730404379344
0,1414730404379761
1,1414730404380178
0,1414730404380595
2,1414730404381012
6,1414730404381428
-5,1414730404381845
-1,1414730404382262
2,1414730404382678
2,1414730404383095
0,1414730404383512
0,1414730404383929
2,1414730404384346
-2,1414730404384762
-2,1414730404385179
-1,1414730404385596
2,1414730404386012
-1,1414730404386429
-4,1414730404386846
0,1414730404387263
3,1414730404387680
2,1414730404388096
-1,1414730404388513
-2,1414730404388930
-2,1414730404389346
-1,1414730404389763
2,1414730404390180
-2,1414730404390597
-5,1414730404391014
2,1414730404391430
-3,1414730404391847
3,1414730404392264
4,1414730404392680
-2,1414730404393097
-2,1414730404393514
-2,1414730404393931
-1,1414730404394348
1,1414730404394764
2,1414730404395181
2,1414730404395598
2,1414730404396014
2,1414730404396431
24,1414730404597377
31,1414730404597794
27,1414730404598210
35,1414730404598627
27,1414730404599044
22,1414730404599461
27,1414730404599878
19,1414730404600294
16,1414730404600711
11,1414730404601128
3,1414730404601544
1,1414730404601961
4,1414730404602378
-5,1414730404602795
-15,1414730404603212
-12,1414730404603628
-17,1414730404604045
-21,1414730404604462
-27,1414730404604878
-29,1414730404605295
-20,1414730404605712
-19,1414730404606129
-24,1414730404606546
-24,1414730404606962
-21,1414730404607379
-19,1414730404607796
-16,1414730404608212
-4,1414730404608629
3,1414730404609046
7,1414730404609463
15,1414730404609880
15,1414730404610296
16,1414730404610713
19,1414730404611130
19,1414730404611546
27,1414730404611963
28,1414730404612380
25,1414730404612797
27,1414730404613214
24,1414730404613630
24,1414730404614047
27,1414730404614464
27,1414730404614880
17,1414730404615297
16,1414730404615714
7,1414730404616131
3,1414730404616548
-1,1414730404616964
-4,1414730404617381
-8,1414730404617798
-13,1414730404618214
-17,1414730404618631
-13,1414730404619048
-22,1414730404619465
-24,1414730404619882
-25,1414730404620298
-24,1414730404620715
-25,1414730404621132
-25,1414730404621548
-23,1414730404621965
-23,1414730404622382
-9,1414730404622799
-6,1414730404623216
-4,1414730404623632
8,1414730404624049
8,1414730404624466
11,1414730404624882
16,1414730404625299
21,1414730404625716
15,1414730404626133
24,1414730404626550
30,1414730404626966
27,1414730404627383
26,1414730404627800
28,1414730404628216
31,1414730404628633
24,1414730404629050
27,1414730404629467
15,1414730404629884
15,1414730404630300
10,1414730404630717
4,1414730404631134
1,1414730404631550
-8,1414730404631967
-12,1414730404632384
-16,1414730404632801
-16,1414730404633218
-17,1414730404633634
-24,1414730404634051
-25,1414730404634468
-29,1414730404634884
-27,1414730404635301
-22,1414730404635718
-21,1414730404636135
-17,1414730404636552
-9,1414730404636968
-9,1414730404637385
-11,1414730404637802
7,1414730404638218
11,1414730404638635
11,1414730404639052
15,1414730404639469
19,1414730404639886
21,1414730404640302
23,1414730404640719
17,1414730404641136
27,1414730404641552
27,1414730404641969
27,1414730404642386
27,1414730404642803
22,1414730404643220
21,1414730404643636
19,1414730404644053
15,1414730404644470
