sensor_id,packet_id,data,microstamp,device_microstamp
59,1,-0.33,1414733684463965,1414733684463965
60,1,43.5,1414733685541571,1414733685541571
59,1,11.055,1414733690019274,1414733690019274
60,1,43.8,1414733691117297,1414733691117297
58,1,-2,1414733692814194,1414733692814194
58,1,-2,1414733692814611,1414733692814611
58,1,4,1414733692815028,1414733692815028
58,1,8,1414733692815444,1414733692815444
58,1,0,1414733692815861,1414733692815861
58,1,8,1414733692816278,1414733692816278
58,1,0,1414733692816694,1414733692816694
58,1,0,1414733692817111,1414733692817111
58,1,-3,1414733692817528,1414733692817528
58,1,6,1414733692817945,1414733692817945
58,1,-31,1414733692818362,1414733692818362
58,1,0,1414733692818778,1414733692818778
58,1,1,1414733692819195,1414733692819195
58,1,6,1414733692819612,1414733692819612
58,1,-2,1414733692820028,1414733692820028
58,1,3,1414733692820445,1414733692820445
58,1,-1,1414733692820862,1414733692820862
58,1,4,1414733692821279,1414733692821279
58,1,5,1414733692821696,1414733692821696
58,1,-1,1414733692822112,1414733692822112
58,1,0,1414733692822529,1414733692822529
58,1,-6,1414733692822946,1414733692822946
58,1,0,1414733692823362,1414733692823362
58,1,9,1414733692823779,1414733692823779
58,1,0,1414733692824196,1414733692824196
58,1,2,1414733692824613,1414733692824613
58,1,0,1414733692825030,1414733692825030
58,1,-1,1414733692825446,1414733692825446
58,1,34,1414733692825863,1414733692825863
58,1,4,1414733692826280,1414733692826280
58,1,-3,1414733692826696,1414733692826696
58,1,1,1414733692827113,1414733692827113
58,1,0,1414733692827530,1414733692827530
58,1,0,1414733692827947,1414733692827947
58,1,-2,1414733692828364,1414733692828364
58,1,3,1414733692828780,1414733692828780
58,1,4,1414733692829197,1414733692829197
58,1,2,1414733692829614,1414733692829614
58,1,2,1414733692830030,1414733692830030
58,1,0,1414733692830447,1414733692830447
58,1,0,1414733692830864,1414733692830864
58,1,0,1414733692831281,1414733692831281
58,1,4,1414733692831698,1414733692831698
58,1,-2,1414733692832114,1414733692832114
58,1,-2,1414733692832531,1414733692832531
58,1,-3,1414733692832948,1414733692832948
58,1,-30,1414733692833364,1414733692833364
58,1,1,1414733692833781,1414733692833781
58,1,2,1414733692834198,1414733692834198
58,1,0,1414733692834615,1414733692834615
58,1,1,1414733692835032,1414733692835032
58,1,0,1414733692835448,1414733692835448
58,1,-6,1414733692835865,1414733692835865
58,1,-2,1414733692836282,1414733692836282
58,1,-4,1414733692836698,1414733692836698
58,1,-3,1414733692837115,1414733692837115
58,1,-2,1414733692837532,1414733692837532
58,1,0,1414733692837949,1414733692837949
58,1,2,1414733692838366,1414733692838366
58,1,-6,1414733692838782,1414733692838782
58,1,2,1414733692839199,1414733692839199
58,1,0,1414733692839616,1414733692839616
58,1,3,1414733692840032,1414733692840032
58,1,0,1414733692840449,1414733692840449
58,1,26,1414733692840866,1414733692840866
58,1,2,1414733692841283,1414733692841283
58,1,1,1414733692841700,1414733692841700
58,1,0,1414733692842116,1414733692842116
58,1,3,1414733692842533,1414733692842533
58,1,-4,1414733692842950,1414733692842950
58,1,2,1414733692843366,1414733692843366
58,1,-2,1414733692843783,1414733692843783
58,1,0,1414733692844200,1414733692844200
58,1,1,1414733692844617,1414733692844617
58,1,3,1414733692845034,1414733692845034
58,1,2,1414733692845450,1414733692845450
58,1,1,1414733692845867,1414733692845867
58,1,-5,1414733692846284,1414733692846284
58,1,0,1414733692846700,1414733692846700
58,1,0,1414733692847117,1414733692847117
58,1,8,1414733692847534,1414733692847534
58,1,-2,1414733692847951,1414733692847951
58,1,-28,1414733692848368,1414733692848368
58,1,1,1414733692848784,1414733692848784
58,1,4,1414733692849201,1414733692849201
58,1,1,1414733692849618,1414733692849618
58,1,0,1414733692850034,1414733692850034
58,1,0,1414733692850451,1414733692850451
58,1,2,1414733692850868,1414733692850868
58,1,2,1414733692851285,1414733692851285
58,1,2,1414733692851702,1414733692851702
58,1,0,1414733692852118,1414733692852118
58,1,4,1414733692852535,1414733692852535
58,1,2,1414733692852952,1414733692852952
58,1,0,1414733692853368,1414733692853368
58,1,2,1414733692853785,1414733692853785
58,1,4,1414733692854202,1414733692854202
58,1,-1,1414733692854619,1414733692854619
58,1,0,1414733692855036,1414733692855036
58,1,13,1414733692855452,1414733692855452
58,1,27,1414733692855869,1414733692855869
58,1,3,1414733692856286,1414733692856286
58,1,0,1414733692856702,1414733692856702
58,1,2,1414733692857119,1414733692857119
58,1,0,1414733692857536,1414733692857536
58,1,6,1414733692857953,1414733692857953
58,1,4,1414733692858370,1414733692858370
58,1,4,1414733692858786,1414733692858786
58,1,2,1414733692859203,1414733692859203
58,1,4,1414733692859620,1414733692859620
58,1,4,1414733692860036,1414733692860036
58,1,2,1414733692860453,1414733692860453
58,1,8,1414733692860870,1414733692860870
58,1,-3,1414733692861287,1414733692861287
58,1,-1,1414733692861704,1414733692861704
58,1,6,1414733692862120,1414733692862120
58,1,4,1414733692862537,1414733692862537
58,1,-10,1414733692862954,1414733692862954
58,1,-14,1414733692863370,1414733692863370
58,1,4,1414733692863787,1414733692863787
58,1,8,1414733692864204,1414733692864204
58,1,3,1414733692864621,1414733692864621
58,1,-1,1414733692865038,1414733692865038
58,1,3,1414733692865454,1414733692865454
58,1,-3,1414733692865871,1414733692865871
58,1,6,1414733692866288,1414733692866288
58,1,4,1414733692866704,1414733692866704
58,1,1,1414733692867121,1414733692867121
58,1,2,1414733692867538,1414733692867538
58,1,2,1414733692867955,1414733692867955
58,1,4,1414733692868372,1414733692868372
58,1,4,1414733692868788,1414733692868788
58,1,1,1414733692869205,1414733692869205
58,1,2,1414733692869622,1414733692869622
58,1,1,1414733692870038,1414733692870038
58,1,16,1414733692870455,1414733692870455
58,1,18,1414733692870872,1414733692870872
58,1,6,1414733692871289,1414733692871289
58,1,3,1414733692871706,1414733692871706
58,1,0,1414733692872122,1414733692872122
58,1,2,1414733692872539,1414733692872539
58,1,0,1414733692872956,1414733692872956
58,1,3,1414733692873372,1414733692873372
58,1,-2,1414733692873789,1414733692873789
58,1,0,1414733692874206,1414733692874206
58,1,0,1414733692874623,1414733692874623
58,1,2,1414733692875040,1414733692875040
58,1,3,1414733692875456,1414733692875456
58,1,5,1414733692875873,1414733692875873
58,1,2,1414733692876290,1414733692876290
58,1,3,1414733692876706,1414733692876706
58,1,-2,1414733692877123,1414733692877123
58,1,1,1414733692877540,1414733692877540
58,1,-16,1414733692877957,1414733692877957
58,1,-20,1414733692878374,1414733692878374
58,1,-2,1414733692878790,1414733692878790
58,1,2,1414733692879207,1414733692879207
58,1,1,1414733692879624,1414733692879624
58,1,1,1414733692880040,1414733692880040
