sensor_id,packet_id,data,microstamp,device_microstamp
54,2,-1,1414276094374685,1414276094374685
54,2,-2,1414276094375102,1414276094375102
54,2,3,1414276094375518,1414276094375518
54,2,-5,1414276094375935,1414276094375935
54,2,2,1414276094376352,1414276094376352
54,2,-1,1414276094376768,1414276094376768
54,2,6,1414276094377185,1414276094377185
54,2,8,1414276094377602,1414276094377602
54,2,-18,1414276094378019,1414276094378019
54,2,-34,1414276094378436,1414276094378436
54,2,-38,1414276094378852,1414276094378852
54,2,-28,1414276094379269,1414276094379269
54,2,-6,1414276094379686,1414276094379686
54,2,0,1414276094380102,1414276094380102
54,2,6,1414276094380519,1414276094380519
54,2,6,1414276094380936,1414276094380936
54,2,1,1414276094381353,1414276094381353
54,2,3,1414276094381770,1414276094381770
54,2,-1,1414276094382186,1414276094382186
54,2,1,1414276094382603,1414276094382603
54,2,-1,1414276094383020,1414276094383020
54,2,1,1414276094383436,1414276094383436
54,2,0,1414276094383853,1414276094383853
54,2,6,1414276094384270,1414276094384270
54,2,2,1414276094384687,1414276094384687
54,2,2,1414276094385104,1414276094385104
54,2,0,1414276094385520,1414276094385520
54,2,3,1414276094385937,1414276094385937
54,2,23,1414276094386354,1414276094386354
54,2,34,1414276094386770,1414276094386770
54,2,32,1414276094387187,1414276094387187
54,2,24,1414276094387604,1414276094387604
54,2,-1,1414276094388021,1414276094388021
54,2,2,1414276094388438,1414276094388438
54,2,2,1414276094388854,1414276094388854
54,2,-2,1414276094389271,1414276094389271
54,2,-7,1414276094389688,1414276094389688
54,2,0,1414276094390104,1414276094390104
54,2,1,1414276094390521,1414276094390521
54,2,-1,1414276094390938,1414276094390938
54,2,3,1414276094391355,1414276094391355
54,2,3,1414276094391772,1414276094391772
54,2,-6,1414276094392188,1414276094392188
54,2,3,1414276094392605,1414276094392605
54,2,8,1414276094393022,1414276094393022
54,2,4,1414276094393438,1414276094393438
54,2,-8,1414276094393855,1414276094393855
54,2,2,1414276094394272,1414276094394272
54,2,-30,1414276094394689,1414276094394689
54,2,-41,1414276094395106,1414276094395106
54,2,-31,1414276094395522,1414276094395522
54,2,-19,1414276094395939,1414276094395939
54,2,7,1414276094396356,1414276094396356
54,2,3,1414276094396772,1414276094396772
54,2,6,1414276094397189,1414276094397189
54,2,3,1414276094648656,1414276094648656
54,2,6,1414276094649073,1414276094649073
54,2,2,1414276094649490,1414276094649490
54,2,9,1414276094649906,1414276094649906
54,2,3,1414276094650323,1414276094650323
54,2,3,1414276094650740,1414276094650740
54,2,-2,1414276094651156,1414276094651156
54,2,6,1414276094651573,1414276094651573
54,2,2,1414276094651990,1414276094651990
54,2,-2,1414276094652407,1414276094652407
54,2,2,1414276094652824,1414276094652824
54,2,2,1414276094653240,1414276094653240
54,2,4,1414276094653657,1414276094653657
54,2,33,1414276094654074,1414276094654074
54,2,27,1414276094654490,1414276094654490
54,2,43,1414276094654907,1414276094654907
54,2,29,1414276094655324,1414276094655324
54,2,1,1414276094655741,1414276094655741
54,2,-4,1414276094656158,1414276094656158
54,2,3,1414276094656574,1414276094656574
54,2,-5,1414276094656991,1414276094656991
54,2,11,1414276094657408,1414276094657408
54,2,3,1414276094657824,1414276094657824
54,2,-4,1414276094658241,1414276094658241
54,2,2,1414276094658658,1414276094658658
54,2,0,1414276094659075,1414276094659075
54,2,-6,1414276094659492,1414276094659492
54,2,-4,1414276094659908,1414276094659908
54,2,3,1414276094660325,1414276094660325
54,2,-2,1414276094660742,1414276094660742
54,2,-1,1414276094661158,1414276094661158
54,2,-2,1414276094661575,1414276094661575
54,2,4,1414276094661992,1414276094661992
54,2,-25,1414276094662409,1414276094662409
54,2,-39,1414276094662826,1414276094662826
54,2,-41,1414276094663242,1414276094663242
54,2,-22,1414276094663659,1414276094663659
54,2,6,1414276094664076,1414276094664076
54,2,6,1414276094664492,1414276094664492
54,2,3,1414276094664909,1414276094664909
54,2,-2,1414276094665326,1414276094665326
54,2,7,1414276094665743,1414276094665743
54,2,0,1414276094666160,1414276094666160
54,2,2,1414276094666576,1414276094666576
54,2,6,1414276094666993,1414276094666993
54,2,-1,1414276094667410,1414276094667410
54,2,6,1414276094667826,1414276094667826
54,2,-2,1414276094668243,1414276094668243
54,2,4,1414276094668660,1414276094668660
54,2,2,1414276094669077,1414276094669077
54,2,-3,1414276094669494,1414276094669494
54,2,-3,1414276094669910,1414276094669910
54,2,5,1414276094670327,1414276094670327
54,2,33,1414276094670744,1414276094670744
54,2,38,1414276094671160,1414276094671160
54,2,39,1414276094671577,1414276094671577
54,2,31,1414276094671994,1414276094671994
54,2,2,1414276094672411,1414276094672411
54,2,-1,1414276094672828,1414276094672828
54,2,-4,1414276094673244,1414276094673244
54,2,-2,1414276094673661,1414276094673661
54,2,5,1414276094674078,1414276094674078
54,2,-1,1414276094674494,1414276094674494
54,2,-2,1414276094674911,1414276094674911
54,2,-2,1414276094675328,1414276094675328
54,2,-2,1414276094675745,1414276094675745
54,2,-3,1414276094676162,1414276094676162
54,2,-2,1414276094676578,1414276094676578
54,2,2,1414276094676995,1414276094676995
54,2,-1,1414276094677412,1414276094677412
54,2,0,1414276094677828,1414276094677828
54,2,-1,1414276094678245,1414276094678245
54,2,-1,1414276094678662,1414276094678662
54,2,-25,1414276094679079,1414276094679079
54,2,-33,1414276094679496,1414276094679496
54,2,-34,1414276094679912,1414276094679912
54,2,-25,1414276094680329,1414276094680329
54,2,-1,1414276094680746,1414276094680746
54,2,5,1414276094681162,1414276094681162
54,2,2,1414276094681579,1414276094681579
54,2,5,1414276094681996,1414276094681996
54,2,4,1414276094682413,1414276094682413
54,2,1,1414276094682830,1414276094682830
54,2,-1,1414276094683246,1414276094683246
54,2,-4,1414276094683663,1414276094683663
54,2,2,1414276094684080,1414276094684080
54,2,2,1414276094684496,1414276094684496
54,2,6,1414276094684913,1414276094684913
54,2,-1,1414276094685330,1414276094685330
54,2,7,1414276094685747,1414276094685747
54,2,6,1414276094686164,1414276094686164
54,2,1,1414276094686580,1414276094686580
54,2,-5,1414276094686997,1414276094686997
54,2,30,1414276094687414,1414276094687414
54,2,35,1414276094687830,1414276094687830
54,2,39,1414276094688247,1414276094688247
54,2,23,1414276094688664,1414276094688664
54,2,1,1414276094689081,1414276094689081
54,2,4,1414276094689498,1414276094689498
54,2,-1,1414276094689914,1414276094689914
54,2,-6,1414276094690331,1414276094690331
54,2,-2,1414276094690748,1414276094690748
54,2,2,1414276094691164,1414276094691164
54,2,5,1414276094691581,1414276094691581
54,2,-1,1414276094691998,1414276094691998
54,2,-3,1414276094692415,1414276094692415
54,2,5,1414276094692832,1414276094692832
54,2,-6,1414276094693248,1414276094693248
54,2,7,1414276094693665,1414276094693665
54,2,-2,1414276094694082,1414276094694082
54,2,2,1414276094694498,1414276094694498
54,2,2,1414276094694915,1414276094694915
54,2,-6,1414276094695332,1414276094695332
54,2,-18,1414276094695749,1414276094695749
54,2,-27,1414276094696166,1414276094696166
54,2,-39,1414276094696582,1414276094696582
54,2,-22,1414276094696999,1414276094696999
54,2,3,1414276094697416,1414276094697416
54,2,6,1414276094697832,1414276094697832
54,2,6,1414276094698249,1414276094698249
54,2,-2,1414276094698666,1414276094698666
