14	2	1411167108956375	1411167108956375
14	2	1411167108956792	1411167108956792
14	4	1411167108957209	1411167108957209
14	0	1411167108957626	1411167108957626
14	4	1411167108958042	1411167108958042
14	0	1411167108958459	1411167108958459
14	9	1411167108958876	1411167108958876
14	8	1411167108959292	1411167108959292
14	2	1411167108959709	1411167108959709
14	2	1411167108960126	1411167108960126
14	-2	1411167108960543	1411167108960543
14	-6	1411167108960960	1411167108960960
14	-6	1411167108961376	1411167108961376
14	-7	1411167108961793	1411167108961793
14	-4	1411167108962210	1411167108962210
14	-8	1411167108962626	1411167108962626
14	-8	1411167108963043	1411167108963043
14	-2	1411167108963460	1411167108963460
14	-4	1411167108963877	1411167108963877
14	2	1411167108964294	1411167108964294
14	2	1411167108964710	1411167108964710
14	-4	1411167108965127	1411167108965127
14	-4	1411167108965544	1411167108965544
14	-1	1411167108965960	1411167108965960
14	1	1411167108966377	1411167108966377
14	2	1411167108966794	1411167108966794
14	-7	1411167108967211	1411167108967211
14	-7	1411167108967628	1411167108967628
14	4	1411167108968044	1411167108968044
14	2	1411167108968461	1411167108968461
14	2	1411167108968878	1411167108968878
14	5	1411167108969294	1411167108969294
14	1	1411167108969711	1411167108969711
14	0	1411167108970128	1411167108970128
14	8	1411167108970545	1411167108970545
14	3	1411167108970962	1411167108970962
14	2	1411167108971378	1411167108971378
14	0	1411167108971795	1411167108971795
14	4	1411167108972212	1411167108972212
14	4	1411167108972628	1411167108972628
14	6	1411167108973045	1411167108973045
14	7	1411167108973462	1411167108973462
14	6	1411167108973879	1411167108973879
14	3	1411167108974296	1411167108974296
14	3	1411167108974712	1411167108974712
14	6	1411167108975129	1411167108975129
14	3	1411167108975546	1411167108975546
14	7	1411167108975962	1411167108975962
14	-2	1411167108976379	1411167108976379
14	-2	1411167108976796	1411167108976796
14	1	1411167108977213	1411167108977213
14	-7	1411167108977630	1411167108977630
14	0	1411167108978046	1411167108978046
14	-6	1411167108978463	1411167108978463
14	0	1411167108978880	1411167108978880
14	-4	1411167108979296	1411167108979296
14	1	1411167108979713	1411167108979713
14	3	1411167108980130	1411167108980130
14	-7	1411167108980547	1411167108980547
14	0	1411167108980964	1411167108980964
14	-2	1411167108981380	1411167108981380
14	-6	1411167108981797	1411167108981797
14	-10	1411167108982214	1411167108982214
14	-2	1411167108982630	1411167108982630
14	-2	1411167108983047	1411167108983047
14	-4	1411167108983464	1411167108983464
14	-4	1411167108983881	1411167108983881
14	-4	1411167108984298	1411167108984298
14	-4	1411167108984714	1411167108984714
14	3	1411167108985131	1411167108985131
14	-2	1411167108985548	1411167108985548
14	-4	1411167108985964	1411167108985964
14	4	1411167108986381	1411167108986381
14	5	1411167108986798	1411167108986798
14	2	1411167108987215	1411167108987215
14	3	1411167108987632	1411167108987632
14	0	1411167108988048	1411167108988048
14	2	1411167108988465	1411167108988465
14	6	1411167108988882	1411167108988882
14	0	1411167108989298	1411167108989298
14	2	1411167108989715	1411167108989715
14	4	1411167108990132	1411167108990132
14	6	1411167108990549	1411167108990549
14	8	1411167108990966	1411167108990966
14	5	1411167108991382	1411167108991382
14	6	1411167108991799	1411167108991799
14	12	1411167108992216	1411167108992216
14	4	1411167108992632	1411167108992632
14	1	1411167108993049	1411167108993049
14	-2	1411167108993466	1411167108993466
14	0	1411167108993883	1411167108993883
14	-4	1411167108994300	1411167108994300
14	-4	1411167108994716	1411167108994716
14	-4	1411167108995133	1411167108995133
14	0	1411167108995550	1411167108995550
14	-4	1411167108995966	1411167108995966
14	-4	1411167108996383	1411167108996383
14	-2	1411167108996800	1411167108996800
14	-5	1411167108997217	1411167108997217
14	-4	1411167108997634	1411167108997634
14	6	1411167108998050	1411167108998050
14	2	1411167108998467	1411167108998467
14	-4	1411167108998884	1411167108998884
14	2	1411167108999300	1411167108999300
14	2	1411167108999717	1411167108999717
14	2	1411167109000134	1411167109000134
14	-2	1411167109000551	1411167109000551
14	-4	1411167109000968	1411167109000968
14	6	1411167109001384	1411167109001384
14	3	1411167109001801	1411167109001801
14	5	1411167109002218	1411167109002218
14	1	1411167109002634	1411167109002634
14	2	1411167109003051	1411167109003051
14	2	1411167109003468	1411167109003468
14	0	1411167109003885	1411167109003885
14	-6	1411167109004302	1411167109004302
14	1	1411167109004718	1411167109004718
14	2	1411167109005135	1411167109005135
14	4	1411167109005552	1411167109005552
14	2	1411167109005968	1411167109005968
14	2	1411167109006385	1411167109006385
14	2	1411167109006802	1411167109006802
14	5	1411167109007219	1411167109007219
14	4	1411167109007636	1411167109007636
14	7	1411167109008052	1411167109008052
14	0	1411167109008469	1411167109008469
14	11	1411167109008886	1411167109008886
14	6	1411167109009302	1411167109009302
14	-2	1411167109009719	1411167109009719
14	3	1411167109010136	1411167109010136
14	4	1411167109010553	1411167109010553
14	-6	1411167109010970	1411167109010970
14	4	1411167109011386	1411167109011386
14	0	1411167109011803	1411167109011803
14	2	1411167109012220	1411167109012220
14	-4	1411167109012636	1411167109012636
14	-3	1411167109013053	1411167109013053
14	-6	1411167109013470	1411167109013470
14	-4	1411167109013887	1411167109013887
14	-2	1411167109014304	1411167109014304
14	-4	1411167109014720	1411167109014720
14	-10	1411167109196820	1411167109196820
14	-7	1411167109197237	1411167109197237
14	-18	1411167109197654	1411167109197654
14	-15	1411167109198070	1411167109198070
14	-18	1411167109198487	1411167109198487
14	-26	1411167109198904	1411167109198904
14	-21	1411167109199320	1411167109199320
14	-15	1411167109199737	1411167109199737
14	-15	1411167109200154	1411167109200154
14	-17	1411167109200571	1411167109200571
14	-13	1411167109200988	1411167109200988
14	-14	1411167109201404	1411167109201404
14	-14	1411167109201821	1411167109201821
14	-3	1411167109202238	1411167109202238
14	-2	1411167109202654	1411167109202654
14	-9	1411167109203071	1411167109203071
14	-2	1411167109203488	1411167109203488
14	5	1411167109203905	1411167109203905
14	5	1411167109204322	1411167109204322
14	10	1411167109204738	1411167109204738
14	14	1411167109205155	1411167109205155
14	9	1411167109205572	1411167109205572
14	18	1411167109205988	1411167109205988
14	15	1411167109206405	1411167109206405
14	17	1411167109206822	1411167109206822
14	21	1411167109207239	1411167109207239
14	26	1411167109207656	1411167109207656
14	18	1411167109208072	1411167109208072
14	15	1411167109208489	1411167109208489
14	17	1411167109208906	1411167109208906
14	23	1411167109209322	1411167109209322
14	15	1411167109209739	1411167109209739
14	18	1411167109210156	1411167109210156
14	10	1411167109210573	1411167109210573
14	10	1411167109210990	1411167109210990
14	1	1411167109211406	1411167109211406
14	1	1411167109211823	1411167109211823
14	-5	1411167109212240	1411167109212240
14	-9	1411167109212656	1411167109212656
14	-5	1411167109213073	1411167109213073
14	-9	1411167109213490	1411167109213490
14	-11	1411167109213907	1411167109213907
14	-11	1411167109214324	1411167109214324
14	-14	1411167109214740	1411167109214740
14	-18	1411167109215157	1411167109215157
14	-19	1411167109215574	1411167109215574
14	-19	1411167109215990	1411167109215990
14	-9	1411167109216407	1411167109216407
14	-14	1411167109216824	1411167109216824
14	-11	1411167109217241	1411167109217241
14	-11	1411167109217658	1411167109217658
14	-14	1411167109218074	1411167109218074
14	-14	1411167109218491	1411167109218491
14	-11	1411167109218908	1411167109218908
14	-11	1411167109219324	1411167109219324
14	-7	1411167109219741	1411167109219741
14	-3	1411167109220158	1411167109220158
14	7	1411167109220575	1411167109220575
14	5	1411167109220992	1411167109220992
14	7	1411167109221408	1411167109221408
14	5	1411167109221825	1411167109221825
14	13	1411167109222242	1411167109222242
14	14	1411167109222658	1411167109222658
14	14	1411167109223075	1411167109223075
14	13	1411167109223492	1411167109223492
14	27	1411167109223909	1411167109223909
14	27	1411167109224326	1411167109224326
14	13	1411167109224742	1411167109224742
14	14	1411167109225159	1411167109225159
14	19	1411167109225576	1411167109225576
14	18	1411167109225992	1411167109225992
14	13	1411167109226409	1411167109226409
14	11	1411167109226826	1411167109226826
14	10	1411167109227243	1411167109227243
14	9	1411167109227660	1411167109227660
14	7	1411167109228076	1411167109228076
14	6	1411167109228493	1411167109228493
14	3	1411167109228910	1411167109228910
14	2	1411167109229326	1411167109229326
14	-4	1411167109229743	1411167109229743
14	0	1411167109230160	1411167109230160
14	-10	1411167109230577	1411167109230577
14	-12	1411167109230994	1411167109230994
14	-13	1411167109231410	1411167109231410
14	-17	1411167109231827	1411167109231827
14	-18	1411167109232244	1411167109232244
14	-16	1411167109232660	1411167109232660
14	-12	1411167109233077	1411167109233077
14	-6	1411167109233494	1411167109233494
14	-18	1411167109233911	1411167109233911
14	-18	1411167109234328	1411167109234328
14	-15	1411167109234744	1411167109234744
14	-13	1411167109235161	1411167109235161
14	-8	1411167109235578	1411167109235578
14	-7	1411167109235994	1411167109235994
14	-10	1411167109236411	1411167109236411
14	1	1411167109236828	1411167109236828
14	-4	1411167109237245	1411167109237245
14	5	1411167109237662	1411167109237662
14	10	1411167109238078	1411167109238078
14	14	1411167109238495	1411167109238495
14	14	1411167109238912	1411167109238912
14	17	1411167109239328	1411167109239328
14	22	1411167109239745	1411167109239745
14	15	1411167109240162	1411167109240162
14	26	1411167109240579	1411167109240579
14	21	1411167109240996	1411167109240996
14	14	1411167109241412	1411167109241412
14	19	1411167109241829	1411167109241829
14	20	1411167109242246	1411167109242246
14	18	1411167109242662	1411167109242662
14	19	1411167109243079	1411167109243079
14	13	1411167109243496	1411167109243496
14	10	1411167109243913	1411167109243913
14	9	1411167109244330	1411167109244330
14	7	1411167109244746	1411167109244746
14	2	1411167109245163	1411167109245163
14	0	1411167109245580	1411167109245580
14	-3	1411167109245996	1411167109245996
14	-1	1411167109246413	1411167109246413
14	-7	1411167109246830	1411167109246830
14	-7	1411167109247247	1411167109247247
14	-15	1411167109247664	1411167109247664
14	-13	1411167109248080	1411167109248080
14	-15	1411167109248497	1411167109248497
14	-23	1411167109248914	1411167109248914
14	-15	1411167109249330	1411167109249330
14	-11	1411167109249747	1411167109249747
14	-11	1411167109250164	1411167109250164
14	-17	1411167109250581	1411167109250581
14	-17	1411167109250998	1411167109250998
14	-15	1411167109251414	1411167109251414
14	-14	1411167109251831	1411167109251831
14	-11	1411167109252248	1411167109252248
14	-5	1411167109252664	1411167109252664
14	-6	1411167109253081	1411167109253081
14	-1	1411167109253498	1411167109253498
14	-1	1411167109253915	1411167109253915
14	3	1411167109254332	1411167109254332
14	3	1411167109254748	1411167109254748
14	7	1411167109255165	1411167109255165
14	16	1411167109255582	1411167109255582
14	13	1411167109255998	1411167109255998
14	18	1411167109256415	1411167109256415
14	13	1411167109256832	1411167109256832
14	28	1411167109257249	1411167109257249
14	25	1411167109257666	1411167109257666
14	18	1411167109258082	1411167109258082
14	13	1411167109258499	1411167109258499
14	15	1411167109258916	1411167109258916
14	18	1411167109259332	1411167109259332
14	19	1411167109259749	1411167109259749
14	14	1411167109260166	1411167109260166
14	7	1411167109260583	1411167109260583
14	11	1411167109261000	1411167109261000
14	11	1411167109261416	1411167109261416
14	2	1411167109261833	1411167109261833
14	-1	1411167109262250	1411167109262250
14	-3	1411167109262666	1411167109262666
14	-2	1411167109263083	1411167109263083
14	-1	1411167109263500	1411167109263500
14	-6	1411167109263917	1411167109263917
14	-17	1411167109264334	1411167109264334
14	-14	1411167109264750	1411167109264750
14	-11	1411167109265167	1411167109265167
14	-24	1411167109265584	1411167109265584
14	-17	1411167109266000	1411167109266000
14	-17	1411167109266417	1411167109266417
14	-9	1411167109266834	1411167109266834
14	-11	1411167109267251	1411167109267251
14	-15	1411167109267668	1411167109267668
14	-13	1411167109268084	1411167109268084
14	-17	1411167109268501	1411167109268501
14	-8	1411167109268918	1411167109268918
14	-11	1411167109269334	1411167109269334
14	-8	1411167109269751	1411167109269751
14	-2	1411167109270168	1411167109270168
14	2	1411167109270585	1411167109270585
14	7	1411167109271002	1411167109271002
14	11	1411167109271418	1411167109271418
14	13	1411167109271835	1411167109271835
14	15	1411167109272252	1411167109272252
14	23	1411167109272668	1411167109272668
14	21	1411167109273085	1411167109273085
14	22	1411167109273502	1411167109273502
14	30	1411167109273919	1411167109273919
14	19	1411167109274336	1411167109274336
14	17	1411167109274752	1411167109274752
14	20	1411167109275169	1411167109275169
14	19	1411167109275586	1411167109275586
14	22	1411167109276002	1411167109276002
14	22	1411167109276419	1411167109276419
14	17	1411167109276836	1411167109276836
14	14	1411167109277253	1411167109277253
14	8	1411167109277670	1411167109277670
14	3	1411167109278086	1411167109278086
14	2	1411167109278503	1411167109278503
14	2	1411167109278920	1411167109278920
14	-6	1411167109279336	1411167109279336
14	-13	1411167109279753	1411167109279753
14	-10	1411167109398339	1411167109398339
14	-17	1411167109398756	1411167109398756
14	-14	1411167109399172	1411167109399172
14	-9	1411167109399589	1411167109399589
14	-20	1411167109400006	1411167109400006
14	-21	1411167109400423	1411167109400423
14	-20	1411167109400840	1411167109400840
14	-8	1411167109401256	1411167109401256
14	-13	1411167109401673	1411167109401673
14	-16	1411167109402090	1411167109402090
14	-13	1411167109402506	1411167109402506
14	-10	1411167109402923	1411167109402923
14	-16	1411167109403340	1411167109403340
14	-17	1411167109403757	1411167109403757
14	-4	1411167109404174	1411167109404174
14	-9	1411167109404590	1411167109404590
14	-3	1411167109405007	1411167109405007
14	3	1411167109405424	1411167109405424
14	4	1411167109405840	1411167109405840
14	11	1411167109406257	1411167109406257
14	11	1411167109406674	1411167109406674
14	13	1411167109407091	1411167109407091
14	15	1411167109407508	1411167109407508
14	15	1411167109407924	1411167109407924
14	15	1411167109408341	1411167109408341
14	21	1411167109408758	1411167109408758
14	26	1411167109409174	1411167109409174
14	18	1411167109409591	1411167109409591
14	17	1411167109410008	1411167109410008
14	13	1411167109410425	1411167109410425
14	25	1411167109410842	1411167109410842
14	17	1411167109411258	1411167109411258
14	11	1411167109411675	1411167109411675
14	15	1411167109412092	1411167109412092
14	11	1411167109412508	1411167109412508
14	3	1411167109412925	1411167109412925
14	1	1411167109413342	1411167109413342
14	7	1411167109413759	1411167109413759
14	2	1411167109414176	1411167109414176
14	-3	1411167109414592	1411167109414592
14	-7	1411167109415009	1411167109415009
14	-7	1411167109415426	1411167109415426
14	-11	1411167109415842	1411167109415842
14	-17	1411167109416259	1411167109416259
14	-14	1411167109416676	1411167109416676
14	-18	1411167109417093	1411167109417093
14	-15	1411167109417510	1411167109417510
14	-14	1411167109417926	1411167109417926
14	-15	1411167109418343	1411167109418343
14	-13	1411167109418760	1411167109418760
14	-17	1411167109419176	1411167109419176
14	-7	1411167109419593	1411167109419593
14	-9	1411167109420010	1411167109420010
14	-11	1411167109420427	1411167109420427
14	-9	1411167109420844	1411167109420844
14	-7	1411167109421260	1411167109421260
14	1	1411167109421677	1411167109421677
14	3	1411167109422094	1411167109422094
14	11	1411167109422510	1411167109422510
14	11	1411167109422927	1411167109422927
14	11	1411167109423344	1411167109423344
14	11	1411167109423761	1411167109423761
14	19	1411167109424178	1411167109424178
14	16	1411167109424594	1411167109424594
14	13	1411167109425011	1411167109425011
14	27	1411167109425428	1411167109425428
14	18	1411167109425844	1411167109425844
14	14	1411167109426261	1411167109426261
14	18	1411167109426678	1411167109426678
14	18	1411167109427095	1411167109427095
14	19	1411167109427512	1411167109427512
14	10	1411167109427928	1411167109427928
14	13	1411167109428345	1411167109428345
14	11	1411167109428762	1411167109428762
14	5	1411167109429178	1411167109429178
14	3	1411167109429595	1411167109429595
14	7	1411167109430012	1411167109430012
14	3	1411167109430429	1411167109430429
14	-3	1411167109430846	1411167109430846
14	-5	1411167109431262	1411167109431262
14	-1	1411167109431679	1411167109431679
14	-4	1411167109432096	1411167109432096
14	-12	1411167109432512	1411167109432512
14	-8	1411167109432929	1411167109432929
14	-25	1411167109433346	1411167109433346
14	-23	1411167109433763	1411167109433763
14	-13	1411167109434180	1411167109434180
14	-10	1411167109434596	1411167109434596
14	-13	1411167109435013	1411167109435013
14	-13	1411167109435430	1411167109435430
14	-17	1411167109435846	1411167109435846
14	-13	1411167109436263	1411167109436263
14	-14	1411167109436680	1411167109436680
14	-4	1411167109437097	1411167109437097
14	-13	1411167109437514	1411167109437514
14	2	1411167109437930	1411167109437930
14	3	1411167109438347	1411167109438347
14	3	1411167109438764	1411167109438764
14	1	1411167109439180	1411167109439180
14	9	1411167109439597	1411167109439597
14	10	1411167109440014	1411167109440014
14	17	1411167109440431	1411167109440431
14	11	1411167109440848	1411167109440848
14	17	1411167109441264	1411167109441264
14	16	1411167109441681	1411167109441681
14	23	1411167109442098	1411167109442098
14	21	1411167109442514	1411167109442514
14	14	1411167109442931	1411167109442931
14	16	1411167109443348	1411167109443348
14	18	1411167109443765	1411167109443765
14	15	1411167109444182	1411167109444182
14	18	1411167109444598	1411167109444598
14	18	1411167109445015	1411167109445015
14	7	1411167109445432	1411167109445432
14	13	1411167109445848	1411167109445848
14	6	1411167109446265	1411167109446265
14	7	1411167109446682	1411167109446682
14	4	1411167109447099	1411167109447099
14	-8	1411167109447516	1411167109447516
14	-6	1411167109447932	1411167109447932
14	1	1411167109448349	1411167109448349
14	-6	1411167109448766	1411167109448766
14	-11	1411167109449182	1411167109449182
14	-17	1411167109449599	1411167109449599
14	-10	1411167109450016	1411167109450016
14	-22	1411167109450433	1411167109450433
14	-19	1411167109450850	1411167109450850
14	-11	1411167109451266	1411167109451266
14	-9	1411167109451683	1411167109451683
14	-9	1411167109452100	1411167109452100
14	-20	1411167109452516	1411167109452516
14	-9	1411167109452933	1411167109452933
14	-14	1411167109453350	1411167109453350
14	-13	1411167109453767	1411167109453767
14	-8	1411167109454184	1411167109454184
14	-3	1411167109454600	1411167109454600
14	1	1411167109455017	1411167109455017
14	4	1411167109455434	1411167109455434
14	7	1411167109455850	1411167109455850
14	10	1411167109456267	1411167109456267
14	7	1411167109456684	1411167109456684
14	5	1411167109457101	1411167109457101
14	17	1411167109457518	1411167109457518
14	14	1411167109457934	1411167109457934
14	15	1411167109458351	1411167109458351
14	23	1411167109458768	1411167109458768
14	19	1411167109459184	1411167109459184
14	14	1411167109459601	1411167109459601
14	14	1411167109460018	1411167109460018
14	21	1411167109460435	1411167109460435
14	14	1411167109460852	1411167109460852
14	15	1411167109461268	1411167109461268
14	19	1411167109461685	1411167109461685
14	11	1411167109462102	1411167109462102
14	5	1411167109462518	1411167109462518
14	7	1411167109462935	1411167109462935
14	3	1411167109463352	1411167109463352
14	1	1411167109463769	1411167109463769
14	-5	1411167109464186	1411167109464186
14	-5	1411167109464602	1411167109464602
14	-6	1411167109465019	1411167109465019
14	-11	1411167109465436	1411167109465436
14	-15	1411167109465852	1411167109465852
14	-9	1411167109466269	1411167109466269
14	-15	1411167109466686	1411167109466686
14	-33	1411167109467103	1411167109467103
14	-15	1411167109467520	1411167109467520
14	-17	1411167109467936	1411167109467936
14	-13	1411167109468353	1411167109468353
14	-17	1411167109468770	1411167109468770
14	-13	1411167109469186	1411167109469186
14	-14	1411167109469603	1411167109469603
14	-12	1411167109470020	1411167109470020
14	-9	1411167109470437	1411167109470437
14	-5	1411167109470854	1411167109470854
14	-5	1411167109471270	1411167109471270
14	-3	1411167109471687	1411167109471687
14	9	1411167109472104	1411167109472104
14	3	1411167109472520	1411167109472520
14	5	1411167109472937	1411167109472937
14	12	1411167109473354	1411167109473354
14	9	1411167109473771	1411167109473771
14	7	1411167109474188	1411167109474188
14	18	1411167109474604	1411167109474604
14	13	1411167109475021	1411167109475021
14	15	1411167109475438	1411167109475438
14	23	1411167109475854	1411167109475854
14	14	1411167109476271	1411167109476271
14	19	1411167109476688	1411167109476688
14	15	1411167109477105	1411167109477105
14	17	1411167109477522	1411167109477522
14	15	1411167109477938	1411167109477938
14	14	1411167109478355	1411167109478355
14	13	1411167109478772	1411167109478772
14	9	1411167109479188	1411167109479188
14	10	1411167109479605	1411167109479605
14	7	1411167109480022	1411167109480022
14	-1	1411167109480439	1411167109480439
14	0	1411167109480856	1411167109480856
14	5	1411167109481272	1411167109481272
14	-3	1411167109594285	1411167109594285
14	-11	1411167109594702	1411167109594702
14	-10	1411167109595118	1411167109595118
14	-13	1411167109595535	1411167109595535
14	-15	1411167109595952	1411167109595952
14	-26	1411167109596369	1411167109596369
14	-20	1411167109596786	1411167109596786
14	-10	1411167109597202	1411167109597202
14	-15	1411167109597619	1411167109597619
14	-15	1411167109598036	1411167109598036
14	-20	1411167109598452	1411167109598452
14	-11	1411167109598869	1411167109598869
14	-18	1411167109599286	1411167109599286
14	-10	1411167109599703	1411167109599703
14	-5	1411167109600120	1411167109600120
14	-6	1411167109600536	1411167109600536
14	3	1411167109600953	1411167109600953
14	1	1411167109601370	1411167109601370
14	2	1411167109601786	1411167109601786
14	8	1411167109602203	1411167109602203
14	10	1411167109602620	1411167109602620
14	14	1411167109603037	1411167109603037
14	12	1411167109603454	1411167109603454
14	18	1411167109603870	1411167109603870
14	12	1411167109604287	1411167109604287
14	24	1411167109604704	1411167109604704
14	18	1411167109605120	1411167109605120
14	14	1411167109605537	1411167109605537
14	12	1411167109605954	1411167109605954
14	18	1411167109606371	1411167109606371
14	14	1411167109606788	1411167109606788
14	12	1411167109607204	1411167109607204
14	10	1411167109607621	1411167109607621
14	12	1411167109608038	1411167109608038
14	13	1411167109608454	1411167109608454
14	7	1411167109608871	1411167109608871
14	0	1411167109609288	1411167109609288
14	5	1411167109609705	1411167109609705
14	-3	1411167109610122	1411167109610122
14	-7	1411167109610538	1411167109610538
14	-6	1411167109610955	1411167109610955
14	-10	1411167109611372	1411167109611372
14	-15	1411167109611788	1411167109611788
14	-22	1411167109612205	1411167109612205
14	-22	1411167109612622	1411167109612622
14	-28	1411167109613039	1411167109613039
14	-19	1411167109613456	1411167109613456
14	-18	1411167109613872	1411167109613872
14	-12	1411167109614289	1411167109614289
14	-14	1411167109614706	1411167109614706
14	-16	1411167109615122	1411167109615122
14	-13	1411167109615539	1411167109615539
14	-14	1411167109615956	1411167109615956
14	-15	1411167109616373	1411167109616373
14	-4	1411167109616790	1411167109616790
14	0	1411167109617206	1411167109617206
14	-4	1411167109617623	1411167109617623
14	-4	1411167109618040	1411167109618040
14	5	1411167109618456	1411167109618456
14	6	1411167109618873	1411167109618873
14	12	1411167109619290	1411167109619290
14	12	1411167109619707	1411167109619707
14	14	1411167109620124	1411167109620124
14	10	1411167109620540	1411167109620540
14	20	1411167109620957	1411167109620957
14	20	1411167109621374	1411167109621374
14	24	1411167109621790	1411167109621790
14	19	1411167109622207	1411167109622207
14	16	1411167109622624	1411167109622624
14	18	1411167109623041	1411167109623041
14	22	1411167109623458	1411167109623458
14	18	1411167109623874	1411167109623874
14	13	1411167109624291	1411167109624291
14	9	1411167109624708	1411167109624708
14	3	1411167109625124	1411167109625124
14	7	1411167109625541	1411167109625541
14	1	1411167109625958	1411167109625958
14	5	1411167109626375	1411167109626375
14	-4	1411167109626792	1411167109626792
14	0	1411167109627208	1411167109627208
14	-4	1411167109627625	1411167109627625
14	-12	1411167109628042	1411167109628042
14	-13	1411167109628458	1411167109628458
14	-42	1411167109628875	1411167109628875
14	-70	1411167109629292	1411167109629292
14	-82	1411167109629709	1411167109629709
14	-84	1411167109630126	1411167109630126
14	-81	1411167109630542	1411167109630542
14	-86	1411167109630959	1411167109630959
14	-98	1411167109631376	1411167109631376
14	-172	1411167109631792	1411167109631792
14	-312	1411167109632209	1411167109632209
14	-478	1411167109632626	1411167109632626
14	-562	1411167109633043	1411167109633043
14	-559	1411167109633460	1411167109633460
14	-436	1411167109633876	1411167109633876
14	-262	1411167109634293	1411167109634293
14	-54	1411167109634710	1411167109634710
14	130	1411167109635126	1411167109635126
14	258	1411167109635543	1411167109635543
14	373	1411167109635960	1411167109635960
14	474	1411167109636377	1411167109636377
14	574	1411167109636794	1411167109636794
14	644	1411167109637210	1411167109637210
14	691	1411167109637627	1411167109637627
14	688	1411167109638044	1411167109638044
14	650	1411167109638460	1411167109638460
14	557	1411167109638877	1411167109638877
14	436	1411167109639294	1411167109639294
14	284	1411167109639711	1411167109639711
14	106	1411167109640128	1411167109640128
14	92	1411167109640544	1411167109640544
14	125	1411167109640961	1411167109640961
14	170	1411167109641378	1411167109641378
14	184	1411167109641794	1411167109641794
14	150	1411167109642211	1411167109642211
14	80	1411167109642628	1411167109642628
14	16	1411167109643045	1411167109643045
14	-6	1411167109643462	1411167109643462
14	-28	1411167109643878	1411167109643878
14	-40	1411167109644295	1411167109644295
14	-52	1411167109644712	1411167109644712
14	-58	1411167109645128	1411167109645128
14	-66	1411167109645545	1411167109645545
14	-78	1411167109645962	1411167109645962
14	-93	1411167109646379	1411167109646379
14	-94	1411167109646796	1411167109646796
14	-88	1411167109647212	1411167109647212
14	-100	1411167109647629	1411167109647629
14	-162	1411167109648046	1411167109648046
14	-350	1411167109648462	1411167109648462
14	-570	1411167109648879	1411167109648879
14	-752	1411167109649296	1411167109649296
14	-841	1411167109649713	1411167109649713
14	-790	1411167109650130	1411167109650130
14	-637	1411167109650546	1411167109650546
14	-443	1411167109650963	1411167109650963
14	-240	1411167109651380	1411167109651380
14	-64	1411167109651796	1411167109651796
14	6	1411167109652213	1411167109652213
14	26	1411167109652630	1411167109652630
14	42	1411167109653047	1411167109653047
14	50	1411167109653464	1411167109653464
14	62	1411167109653880	1411167109653880
14	74	1411167109654297	1411167109654297
14	76	1411167109654714	1411167109654714
14	84	1411167109655130	1411167109655130
14	80	1411167109655547	1411167109655547
14	82	1411167109655964	1411167109655964
14	93	1411167109656381	1411167109656381
14	116	1411167109656798	1411167109656798
14	210	1411167109657214	1411167109657214
14	348	1411167109657631	1411167109657631
14	442	1411167109658048	1411167109658048
14	462	1411167109658464	1411167109658464
14	380	1411167109658881	1411167109658881
14	254	1411167109659298	1411167109659298
