sensor_id,data,microstamp,device_microstamp
52,41.8,1416288273281543,1416288273281543
52,41.8,1416288273299642,1416288273299642
52,41.8,1416288273318840,1416288273318840
52,41.8,1416288273357758,1416288273357758
51,-2.805,1416288273375685,1416288273375685
50,3,1416288274135121,1416288274135121
50,2,1416288274135538,1416288274135538
50,-5,1416288274135954,1416288274135954
50,1,1416288274136371,1416288274136371
50,8,1416288274136788,1416288274136788
50,-3,1416288274137205,1416288274137205
50,0,1416288274137622,1416288274137622
50,-2,1416288274138038,1416288274138038
50,-2,1416288274138455,1416288274138455
50,-2,1416288274138872,1416288274138872
50,1,1416288274139288,1416288274139288
50,7,1416288274139705,1416288274139705
50,-2,1416288274140122,1416288274140122
50,-2,1416288274140539,1416288274140539
50,0,1416288274140956,1416288274140956
50,-5,1416288274141372,1416288274141372
50,-7,1416288274141789,1416288274141789
50,5,1416288274142206,1416288274142206
50,6,1416288274142622,1416288274142622
50,-1,1416288274143039,1416288274143039
50,2,1416288274143456,1416288274143456
50,-1,1416288274143873,1416288274143873
50,-2,1416288274144290,1416288274144290
50,-5,1416288274144706,1416288274144706
50,0,1416288274145123,1416288274145123
50,2,1416288274145540,1416288274145540
50,4,1416288274145956,1416288274145956
50,6,1416288274146373,1416288274146373
50,6,1416288274146790,1416288274146790
50,2,1416288274147207,1416288274147207
50,4,1416288274147624,1416288274147624
50,4,1416288274148040,1416288274148040
50,2,1416288274148457,1416288274148457
50,1,1416288274148874,1416288274148874
50,6,1416288274149290,1416288274149290
50,6,1416288274149707,1416288274149707
50,2,1416288274150124,1416288274150124
50,4,1416288274150541,1416288274150541
50,-2,1416288274150958,1416288274150958
50,-2,1416288274151374,1416288274151374
50,3,1416288274151791,1416288274151791
50,-7,1416288274152208,1416288274152208
50,1,1416288274152624,1416288274152624
50,1,1416288274153041,1416288274153041
50,1,1416288274153458,1416288274153458
50,2,1416288274153875,1416288274153875
50,-1,1416288274154292,1416288274154292
50,-1,1416288274154708,1416288274154708
50,8,1416288274155125,1416288274155125
50,-2,1416288274155542,1416288274155542
50,1,1416288274155958,1416288274155958
50,6,1416288274156375,1416288274156375
50,1,1416288274156792,1416288274156792
50,-1,1416288274157209,1416288274157209
50,-2,1416288274157626,1416288274157626
50,5,1416288274158042,1416288274158042
50,0,1416288274158459,1416288274158459
50,-7,1416288274158876,1416288274158876
50,-1,1416288274159292,1416288274159292
50,-1,1416288274159709,1416288274159709
50,-2,1416288274160126,1416288274160126
50,3,1416288274160543,1416288274160543
50,-3,1416288274160960,1416288274160960
50,0,1416288274161376,1416288274161376
50,6,1416288274161793,1416288274161793
50,2,1416288274162210,1416288274162210
50,-2,1416288274162626,1416288274162626
50,5,1416288274163043,1416288274163043
50,10,1416288274163460,1416288274163460
50,5,1416288274163877,1416288274163877
50,5,1416288274164294,1416288274164294
50,1,1416288274164710,1416288274164710
50,2,1416288274165127,1416288274165127
50,4,1416288274165544,1416288274165544
50,7,1416288274165960,1416288274165960
50,2,1416288274166377,1416288274166377
50,6,1416288274166794,1416288274166794
50,3,1416288274167211,1416288274167211
50,-1,1416288274167628,1416288274167628
50,5,1416288274168044,1416288274168044
50,1,1416288274168461,1416288274168461
50,5,1416288274168878,1416288274168878
50,1,1416288274169294,1416288274169294
50,-3,1416288274169711,1416288274169711
50,6,1416288274170128,1416288274170128
50,1,1416288274170545,1416288274170545
50,2,1416288274170962,1416288274170962
50,-2,1416288274171378,1416288274171378
50,3,1416288274171795,1416288274171795
50,0,1416288274172212,1416288274172212
50,2,1416288274172628,1416288274172628
50,2,1416288274173045,1416288274173045
50,0,1416288274173462,1416288274173462
50,-5,1416288274173879,1416288274173879
50,-3,1416288274174296,1416288274174296
50,1,1416288274174712,1416288274174712
50,2,1416288274175129,1416288274175129
50,4,1416288274175546,1416288274175546
50,-1,1416288274175962,1416288274175962
50,7,1416288274176379,1416288274176379
50,2,1416288274176796,1416288274176796
50,2,1416288274177213,1416288274177213
50,-1,1416288274177630,1416288274177630
50,1,1416288274178046,1416288274178046
50,3,1416288274178463,1416288274178463
50,0,1416288274178880,1416288274178880
50,10,1416288274179296,1416288274179296
50,1,1416288274179713,1416288274179713
50,0,1416288274180130,1416288274180130
50,3,1416288274180547,1416288274180547
50,1,1416288274180964,1416288274180964
50,3,1416288274181380,1416288274181380
50,4,1416288274181797,1416288274181797
50,6,1416288274182214,1416288274182214
50,3,1416288274182630,1416288274182630
50,6,1416288274183047,1416288274183047
50,4,1416288274183464,1416288274183464
50,1,1416288274183881,1416288274183881
50,2,1416288274184298,1416288274184298
50,-7,1416288274184714,1416288274184714
50,-4,1416288274185131,1416288274185131
50,1,1416288274185548,1416288274185548
50,0,1416288274185964,1416288274185964
50,0,1416288274186381,1416288274186381
50,1,1416288274186798,1416288274186798
50,-1,1416288274187215,1416288274187215
50,-3,1416288274187632,1416288274187632
50,-3,1416288274188048,1416288274188048
50,0,1416288274188465,1416288274188465
50,0,1416288274188882,1416288274188882
50,1,1416288274189298,1416288274189298
50,0,1416288274189715,1416288274189715
50,10,1416288274190132,1416288274190132
50,5,1416288274190549,1416288274190549
50,1,1416288274190966,1416288274190966
50,-5,1416288274191382,1416288274191382
50,-2,1416288274191799,1416288274191799
50,4,1416288274192216,1416288274192216
50,5,1416288274192632,1416288274192632
50,-3,1416288274193049,1416288274193049
50,-3,1416288274193466,1416288274193466
50,7,1416288274193883,1416288274193883
50,3,1416288274194300,1416288274194300
50,2,1416288274194716,1416288274194716
50,4,1416288274195133,1416288274195133
50,3,1416288274195550,1416288274195550
50,7,1416288274195966,1416288274195966
50,4,1416288274196383,1416288274196383
50,2,1416288274196800,1416288274196800
50,2,1416288274197217,1416288274197217
50,4,1416288274197634,1416288274197634
50,-3,1416288274198050,1416288274198050
50,7,1416288274198467,1416288274198467
50,3,1416288274198884,1416288274198884
50,1,1416288274199300,1416288274199300
50,-3,1416288274199717,1416288274199717
50,-3,1416288274200134,1416288274200134
50,6,1416288274200551,1416288274200551
50,-2,1416288274200968,1416288274200968
50,-2,1416288274201384,1416288274201384
50,-3,1416288274201801,1416288274201801
50,4,1416288274202218,1416288274202218
50,-3,1416288274202634,1416288274202634
50,7,1416288274203051,1416288274203051
50,1,1416288274203468,1416288274203468
50,-6,1416288274203885,1416288274203885
50,2,1416288274204302,1416288274204302
50,3,1416288274204718,1416288274204718
50,1,1416288274205135,1416288274205135
50,2,1416288274205552,1416288274205552
50,-9,1416288274205968,1416288274205968
50,-1,1416288274206385,1416288274206385
50,-1,1416288274206802,1416288274206802
50,-3,1416288274207219,1416288274207219
50,0,1416288274207636,1416288274207636
50,0,1416288274208052,1416288274208052
50,3,1416288274208469,1416288274208469
50,2,1416288274208886,1416288274208886
50,1,1416288274209302,1416288274209302
50,4,1416288274209719,1416288274209719
50,6,1416288274210136,1416288274210136
50,-1,1416288274210553,1416288274210553
50,3,1416288274210970,1416288274210970
50,-1,1416288274211386,1416288274211386
50,8,1416288274211803,1416288274211803
50,1,1416288274212220,1416288274212220
50,4,1416288274212636,1416288274212636
50,0,1416288274213053,1416288274213053
50,3,1416288274213470,1416288274213470
50,5,1416288274213887,1416288274213887
50,-1,1416288274214304,1416288274214304
50,1,1416288274214720,1416288274214720
50,-3,1416288274215137,1416288274215137
50,-1,1416288274215554,1416288274215554
50,1,1416288274215970,1416288274215970
50,3,1416288274216387,1416288274216387
50,-2,1416288274216804,1416288274216804
50,2,1416288274217221,1416288274217221
50,5,1416288274217638,1416288274217638
50,-3,1416288274218054,1416288274218054
50,2,1416288274409793,1416288274409793
50,10,1416288274410210,1416288274410210
50,13,1416288274410626,1416288274410626
50,16,1416288274411043,1416288274411043
50,27,1416288274411460,1416288274411460
50,19,1416288274411877,1416288274411877
50,26,1416288274412294,1416288274412294
