1,1414276346409625
0,1414276346410042
5,1414276346410458
1,1414276346410875
2,1414276346411292
9,1414276346411709
-2,1414276346412126
5,1414276346412542
-2,1414276346412959
2,1414276346413376
5,1414276346413792
1,1414276346414209
2,1414276346414626
-3,1414276346415043
3,1414276346415460
-2,1414276346415876
1,1414276346416293
1,1414276346416710
1,1414276346417126
7,1414276346417543
4,1414276346417960
5,1414276346418377
7,1414276346418794
2,1414276346419210
5,1414276346419627
0,1414276346420044
4,1414276346420460
5,1414276346420877
5,1414276346421294
-6,1414276346421711
5,1414276346422128
-4,1414276346422544
-3,1414276346422961
2,1414276346423378
-6,1414276346423794
-1,1414276346424211
2,1414276346424628
1,1414276346425045
5,1414276346425462
4,1414276346425878
1,1414276346426295
-2,1414276346426712
2,1414276346427128
-2,1414276346427545
8,1414276346427962
5,1414276346428379
4,1414276346428796
-1,1414276346429212
5,1414276346429629
8,1414276346430046
4,1414276346430462
-5,1414276346430879
1,1414276346431296
5,1414276346431713
5,1414276346432130
-3,1414276346432546
0,1414276346432963
1,1414276346433380
-3,1414276346433796
2,1414276346434213
5,1414276346434630
2,1414276346435047
1,1414276346435464
1,1414276346435880
5,1414276346436297
0,1414276346436714
2,1414276346437130
2,1414276346437547
5,1414276346437964
-1,1414276346438381
1,1414276346438798
1,1414276346439214
5,1414276346439631
-6,1414276346440048
7,1414276346440464
-3,1414276346440881
0,1414276346441298
1,1414276346441715
-2,1414276346442132
-2,1414276346442548
-3,1414276346442965
5,1414276346443382
2,1414276346443798
-5,1414276346444215
0,1414276346444632
3,1414276346445049
4,1414276346445466
8,1414276346445882
1,1414276346446299
2,1414276346446716
5,1414276346447132
-3,1414276346447549
2,1414276346447966
1,1414276346448383
-1,1414276346448800
4,1414276346449216
-1,1414276346449633
1,1414276346450050
-6,1414276346450466
2,1414276346450883
1,1414276346451300
5,1414276346451717
4,1414276346452134
2,1414276346452550
7,1414276346452967
3,1414276346453384
1,1414276346453800
-2,1414276346454217
5,1414276346454634
5,1414276346455051
3,1414276346455468
2,1414276346455884
