sensor_id,data,microstamp,device_microstamp
54,1,1414370151787739,1414370151787739
54,-3,1414370151788156,1414370151788156
54,2,1414370151788572,1414370151788572
54,-3,1414370151788989,1414370151788989
54,5,1414370151789406,1414370151789406
54,1,1414370151789823,1414370151789823
54,-1,1414370151790240,1414370151790240
54,-3,1414370151790656,1414370151790656
54,4,1414370151791073,1414370151791073
54,-2,1414370151791490,1414370151791490
54,1,1414370151791906,1414370151791906
54,0,1414370151792323,1414370151792323
54,1,1414370151792740,1414370151792740
54,1,1414370151793157,1414370151793157
54,3,1414370151793574,1414370151793574
54,2,1414370151793990,1414370151793990
54,3,1414370151794407,1414370151794407
54,4,1414370151794824,1414370151794824
54,4,1414370151795240,1414370151795240
54,0,1414370151795657,1414370151795657
54,-2,1414370151796074,1414370151796074
54,5,1414370151796491,1414370151796491
54,1,1414370151796908,1414370151796908
54,1,1414370151797324,1414370151797324
54,5,1414370151797741,1414370151797741
54,2,1414370151798158,1414370151798158
54,-2,1414370151798574,1414370151798574
54,-2,1414370151798991,1414370151798991
54,95,1414370152080000,1414370152080000
54,76,1414370152080417,1414370152080417
54,44,1414370152080834,1414370152080834
54,16,1414370152081250,1414370152081250
54,-3,1414370152081667,1414370152081667
54,0,1414370152082084,1414370152082084
54,-24,1414370152082500,1414370152082500
54,-48,1414370152082917,1414370152082917
54,-58,1414370152083334,1414370152083334
54,-76,1414370152083751,1414370152083751
54,-92,1414370152084168,1414370152084168
54,-122,1414370152084584,1414370152084584
54,-131,1414370152085001,1414370152085001
54,-127,1414370152085418,1414370152085418
54,-124,1414370152085834,1414370152085834
54,-131,1414370152086251,1414370152086251
54,-116,1414370152086668,1414370152086668
54,-131,1414370152087085,1414370152087085
54,-119,1414370152087502,1414370152087502
54,-128,1414370152087918,1414370152087918
54,-95,1414370152088335,1414370152088335
54,-75,1414370152088752,1414370152088752
54,-52,1414370152089168,1414370152089168
54,-20,1414370152089585,1414370152089585
54,4,1414370152090002,1414370152090002
54,2,1414370152090419,1414370152090419
54,17,1414370152090836,1414370152090836
54,44,1414370152091252,1414370152091252
54,55,1414370152091669,1414370152091669
54,76,1414370152092086,1414370152092086
54,99,1414370152092502,1414370152092502
54,95,1414370152092919,1414370152092919
54,111,1414370152093336,1414370152093336
54,112,1414370152093753,1414370152093753
54,127,1414370152094170,1414370152094170
54,121,1414370152094586,1414370152094586
54,111,1414370152095003,1414370152095003
54,110,1414370152095420,1414370152095420
54,108,1414370152095836,1414370152095836
54,-5,1414370152096253,1414370152096253
54,4,1414370152096670,1414370152096670
54,4,1414370152097087,1414370152097087
54,-2,1414370152097504,1414370152097504
54,-3,1414370152097920,1414370152097920
54,-1,1414370152098337,1414370152098337
54,-6,1414370152098754,1414370152098754
54,4,1414370152099170,1414370152099170
54,3,1414370152099587,1414370152099587
54,-8,1414370152100004,1414370152100004
54,-3,1414370152100421,1414370152100421
54,-2,1414370152100838,1414370152100838
54,4,1414370152101254,1414370152101254
54,-3,1414370152101671,1414370152101671
54,0,1414370152102088,1414370152102088
54,1,1414370152102504,1414370152102504
54,-3,1414370152102921,1414370152102921
54,0,1414370152103338,1414370152103338
54,5,1414370152103755,1414370152103755
54,-2,1414370152104172,1414370152104172
54,-3,1414370152104588,1414370152104588
54,-1,1414370152105005,1414370152105005
54,0,1414370152105422,1414370152105422
54,3,1414370152105838,1414370152105838
54,1,1414370152106255,1414370152106255
54,-1,1414370152106672,1414370152106672
54,6,1414370152107089,1414370152107089
54,4,1414370152107506,1414370152107506
54,3,1414370152107922,1414370152107922
54,5,1414370152108339,1414370152108339
54,3,1414370152108756,1414370152108756
54,0,1414370152109172,1414370152109172
54,0,1414370152109589,1414370152109589
54,3,1414370152110006,1414370152110006
54,0,1414370152110423,1414370152110423
54,7,1414370152110840,1414370152110840
54,1,1414370152111256,1414370152111256
54,1,1414370152111673,1414370152111673
54,-3,1414370152112090,1414370152112090
54,-2,1414370152112506,1414370152112506
54,4,1414370152112923,1414370152112923
54,3,1414370152113340,1414370152113340
54,-1,1414370152113757,1414370152113757
54,-1,1414370152114174,1414370152114174
54,-5,1414370152114590,1414370152114590
54,-1,1414370152115007,1414370152115007
54,-1,1414370152115424,1414370152115424
54,4,1414370152115840,1414370152115840
54,-1,1414370152116257,1414370152116257
54,2,1414370152116674,1414370152116674
54,0,1414370152117091,1414370152117091
54,-3,1414370152117508,1414370152117508
54,2,1414370152117924,1414370152117924
54,1,1414370152118341,1414370152118341
54,-1,1414370152118758,1414370152118758
54,0,1414370152119174,1414370152119174
54,-1,1414370152119591,1414370152119591
54,-1,1414370152120008,1414370152120008
54,-4,1414370152120425,1414370152120425
54,4,1414370152120842,1414370152120842
54,-2,1414370152121258,1414370152121258
54,1,1414370152121675,1414370152121675
54,5,1414370152122092,1414370152122092
54,-1,1414370152122508,1414370152122508
54,1,1414370152122925,1414370152122925
54,0,1414370152123342,1414370152123342
54,1,1414370152123759,1414370152123759
54,-1,1414370152124176,1414370152124176
54,3,1414370152124592,1414370152124592
54,-1,1414370152125009,1414370152125009
54,0,1414370152125426,1414370152125426
54,5,1414370152125842,1414370152125842
54,0,1414370152126259,1414370152126259
54,4,1414370152126676,1414370152126676
54,5,1414370152127093,1414370152127093
54,0,1414370152127510,1414370152127510
54,4,1414370152127926,1414370152127926
54,-2,1414370152128343,1414370152128343
54,-1,1414370152128760,1414370152128760
54,3,1414370152129176,1414370152129176
54,0,1414370152129593,1414370152129593
54,2,1414370152130010,1414370152130010
54,2,1414370152130427,1414370152130427
54,0,1414370152130844,1414370152130844
54,-3,1414370152131260,1414370152131260
54,0,1414370152131677,1414370152131677
54,0,1414370152132094,1414370152132094
54,5,1414370152132510,1414370152132510
54,0,1414370152132927,1414370152132927
54,-1,1414370152133344,1414370152133344
54,-1,1414370152133761,1414370152133761
54,0,1414370152134178,1414370152134178
54,5,1414370152134594,1414370152134594
54,-4,1414370152135011,1414370152135011
54,1,1414370152135428,1414370152135428
54,1,1414370152135844,1414370152135844
54,0,1414370152136261,1414370152136261
54,-4,1414370152136678,1414370152136678
54,-4,1414370152137095,1414370152137095
54,-2,1414370152137512,1414370152137512
54,0,1414370152137928,1414370152137928
54,3,1414370152138345,1414370152138345
54,-2,1414370152138762,1414370152138762
54,4,1414370152139178,1414370152139178
54,5,1414370152139595,1414370152139595
54,0,1414370152140012,1414370152140012
54,4,1414370152140429,1414370152140429
54,6,1414370152140846,1414370152140846
54,4,1414370152141262,1414370152141262
54,4,1414370152141679,1414370152141679
54,5,1414370152142096,1414370152142096
54,2,1414370152142512,1414370152142512
54,5,1414370152142929,1414370152142929
54,1,1414370152143346,1414370152143346
