sensor_id,data,microstamp,device_microstamp
54,0,1414275635912738,1414275635912738
54,4,1414275635913154,1414275635913154
54,3,1414275635913571,1414275635913571
54,2,1414275635913988,1414275635913988
54,5,1414275635914405,1414275635914405
54,8,1414275635914822,1414275635914822
54,3,1414275635915238,1414275635915238
54,2,1414275635915655,1414275635915655
54,0,1414275635916072,1414275635916072
54,3,1414275635916488,1414275635916488
54,-3,1414275635916905,1414275635916905
54,1,1414275635917322,1414275635917322
54,-1,1414275635917739,1414275635917739
54,2,1414275635918156,1414275635918156
54,8,1414275635918572,1414275635918572
54,-3,1414275635918989,1414275635918989
54,0,1414275635919406,1414275635919406
54,-4,1414275635919822,1414275635919822
54,8,1414275635920239,1414275635920239
54,5,1414275635920656,1414275635920656
54,0,1414275635921073,1414275635921073
54,4,1414275635921490,1414275635921490
54,1,1414275635921906,1414275635921906
54,-4,1414275635922323,1414275635922323
54,4,1414275635922740,1414275635922740
54,-2,1414275635923156,1414275635923156
54,4,1414275635923573,1414275635923573
54,-2,1414275635923990,1414275635923990
54,4,1414275635924407,1414275635924407
54,-3,1414275635924824,1414275635924824
54,5,1414275635925240,1414275635925240
54,-55,1414275636063314,1414275636063314
54,-60,1414275636063731,1414275636063731
54,-44,1414275636064148,1414275636064148
54,-28,1414275636064564,1414275636064564
54,0,1414275636064981,1414275636064981
54,5,1414275636065398,1414275636065398
54,-4,1414275636065814,1414275636065814
54,4,1414275636066231,1414275636066231
54,-4,1414275636066648,1414275636066648
54,1,1414275636067065,1414275636067065
54,5,1414275636067482,1414275636067482
54,-3,1414275636067898,1414275636067898
54,1,1414275636068315,1414275636068315
54,4,1414275636068732,1414275636068732
54,-3,1414275636069148,1414275636069148
54,3,1414275636069565,1414275636069565
54,-4,1414275636069982,1414275636069982
54,0,1414275636070399,1414275636070399
54,4,1414275636070816,1414275636070816
54,15,1414275636071232,1414275636071232
54,29,1414275636071649,1414275636071649
54,32,1414275636072066,1414275636072066
54,41,1414275636072482,1414275636072482
54,22,1414275636072899,1414275636072899
54,-2,1414275636073316,1414275636073316
54,3,1414275636073733,1414275636073733
54,4,1414275636074150,1414275636074150
54,1,1414275636074566,1414275636074566
54,5,1414275636074983,1414275636074983
54,3,1414275636075400,1414275636075400
54,1,1414275636075816,1414275636075816
54,1,1414275636076233,1414275636076233
54,1,1414275636076650,1414275636076650
54,4,1414275636077067,1414275636077067
54,0,1414275636077484,1414275636077484
54,4,1414275636077900,1414275636077900
54,5,1414275636078317,1414275636078317
54,-2,1414275636078734,1414275636078734
54,-4,1414275636079150,1414275636079150
54,-14,1414275636079567,1414275636079567
54,-38,1414275636079984,1414275636079984
54,-42,1414275636080401,1414275636080401
54,-31,1414275636080818,1414275636080818
54,-19,1414275636081234,1414275636081234
54,-3,1414275636081651,1414275636081651
54,4,1414275636082068,1414275636082068
54,0,1414275636082484,1414275636082484
54,0,1414275636082901,1414275636082901
54,1,1414275636083318,1414275636083318
54,-3,1414275636083735,1414275636083735
54,4,1414275636084152,1414275636084152
54,5,1414275636084568,1414275636084568
54,1,1414275636084985,1414275636084985
54,4,1414275636085402,1414275636085402
54,-4,1414275636085818,1414275636085818
54,6,1414275636086235,1414275636086235
54,4,1414275636086652,1414275636086652
54,0,1414275636087069,1414275636087069
54,0,1414275636087486,1414275636087486
54,20,1414275636087902,1414275636087902
54,40,1414275636088319,1414275636088319
54,48,1414275636088736,1414275636088736
54,41,1414275636089152,1414275636089152
54,24,1414275636089569,1414275636089569
54,-7,1414275636089986,1414275636089986
54,4,1414275636090403,1414275636090403
54,3,1414275636090820,1414275636090820
54,1,1414275636091236,1414275636091236
54,0,1414275636091653,1414275636091653
54,2,1414275636092070,1414275636092070
54,0,1414275636092486,1414275636092486
54,3,1414275636092903,1414275636092903
54,1,1414275636093320,1414275636093320
54,5,1414275636093737,1414275636093737
54,4,1414275636094154,1414275636094154
54,4,1414275636094570,1414275636094570
54,-3,1414275636094987,1414275636094987
54,0,1414275636095404,1414275636095404
54,-4,1414275636095820,1414275636095820
54,-5,1414275636096237,1414275636096237
54,-26,1414275636096654,1414275636096654
54,-32,1414275636097071,1414275636097071
54,-34,1414275636097488,1414275636097488
54,-25,1414275636097904,1414275636097904
54,1,1414275636098321,1414275636098321
54,5,1414275636098738,1414275636098738
54,2,1414275636099154,1414275636099154
54,1,1414275636099571,1414275636099571
54,1,1414275636099988,1414275636099988
54,-3,1414275636100405,1414275636100405
54,3,1414275636100822,1414275636100822
54,2,1414275636101238,1414275636101238
54,5,1414275636101655,1414275636101655
54,3,1414275636102072,1414275636102072
54,5,1414275636102488,1414275636102488
54,1,1414275636102905,1414275636102905
54,-4,1414275636103322,1414275636103322
54,5,1414275636103739,1414275636103739
54,0,1414275636104156,1414275636104156
54,-2,1414275636104572,1414275636104572
54,3,1414275636104989,1414275636104989
54,21,1414275636105406,1414275636105406
54,28,1414275636105822,1414275636105822
54,13,1414275636106239,1414275636106239
54,1,1414275636106656,1414275636106656
54,0,1414275636107073,1414275636107073
54,5,1414275636107490,1414275636107490
54,1,1414275636107906,1414275636107906
54,0,1414275636108323,1414275636108323
54,4,1414275636108740,1414275636108740
54,-5,1414275636109156,1414275636109156
54,-3,1414275636109573,1414275636109573
54,0,1414275636109990,1414275636109990
54,0,1414275636110407,1414275636110407
54,4,1414275636110824,1414275636110824
54,3,1414275636111240,1414275636111240
54,-3,1414275636111657,1414275636111657
54,-4,1414275636112074,1414275636112074
54,-3,1414275636112490,1414275636112490
54,6,1414275636112907,1414275636112907
54,0,1414275636113324,1414275636113324
54,-14,1414275636113741,1414275636113741
54,-23,1414275636114158,1414275636114158
54,-19,1414275636114574,1414275636114574
54,3,1414275636114991,1414275636114991
54,0,1414275636115408,1414275636115408
54,4,1414275636115824,1414275636115824
54,1,1414275636116241,1414275636116241
54,2,1414275636116658,1414275636116658
54,6,1414275636117075,1414275636117075
54,5,1414275636117492,1414275636117492
54,-2,1414275636117908,1414275636117908
54,4,1414275636118325,1414275636118325
54,4,1414275636118742,1414275636118742
54,0,1414275636119158,1414275636119158
54,1,1414275636119575,1414275636119575
54,4,1414275636119992,1414275636119992
54,-4,1414275636120409,1414275636120409
54,-3,1414275636120826,1414275636120826
54,0,1414275636121242,1414275636121242
54,-3,1414275636121659,1414275636121659
54,5,1414275636122076,1414275636122076
54,17,1414275636122492,1414275636122492
54,18,1414275636122909,1414275636122909
54,8,1414275636123326,1414275636123326
54,5,1414275636123743,1414275636123743
54,4,1414275636124160,1414275636124160
54,4,1414275636124576,1414275636124576
54,5,1414275636124993,1414275636124993
54,0,1414275636125410,1414275636125410
54,0,1414275636125826,1414275636125826
54,4,1414275636126243,1414275636126243
54,1,1414275636126660,1414275636126660
54,-3,1414275636127077,1414275636127077
54,-6,1414275636127494,1414275636127494
54,2,1414275636127910,1414275636127910
54,1,1414275636128327,1414275636128327
54,1,1414275636128744,1414275636128744
54,1,1414275636129160,1414275636129160
54,-2,1414275636129577,1414275636129577
54,5,1414275636129994,1414275636129994
54,-5,1414275636130411,1414275636130411
54,-4,1414275636130828,1414275636130828
54,-14,1414275636131244,1414275636131244
54,-6,1414275636131661,1414275636131661
54,2,1414275636132078,1414275636132078
54,10,1414275636132494,1414275636132494
54,-4,1414275636132911,1414275636132911
54,1,1414275636133328,1414275636133328
54,5,1414275636133745,1414275636133745
54,0,1414275636134162,1414275636134162
54,0,1414275636134578,1414275636134578
54,1,1414275636134995,1414275636134995
54,4,1414275636135412,1414275636135412
54,2,1414275636135828,1414275636135828
54,4,1414275636136245,1414275636136245
54,0,1414275636136662,1414275636136662
54,4,1414275636137079,1414275636137079
54,-3,1414275636137496,1414275636137496
54,3,1414275636137912,1414275636137912
54,4,1414275636138329,1414275636138329
54,8,1414275636138746,1414275636138746
54,6,1414275636139162,1414275636139162
54,9,1414275636139579,1414275636139579
54,17,1414275636139996,1414275636139996
54,0,1414275636140413,1414275636140413
54,0,1414275636140830,1414275636140830
54,1,1414275636141246,1414275636141246
54,2,1414275636141663,1414275636141663
54,-4,1414275636142080,1414275636142080
54,2,1414275636142496,1414275636142496
54,3,1414275636142913,1414275636142913
54,0,1414275636143330,1414275636143330
54,4,1414275636143747,1414275636143747
54,4,1414275636144164,1414275636144164
54,2,1414275636144580,1414275636144580
54,-2,1414275636144997,1414275636144997
54,-2,1414275636145414,1414275636145414
54,-2,1414275636145830,1414275636145830
54,4,1414275636146247,1414275636146247
54,2,1414275636264138,1414275636264138
54,3,1414275636264555,1414275636264555
54,8,1414275636264972,1414275636264972
54,-13,1414275636265388,1414275636265388
54,-14,1414275636265805,1414275636265805
54,0,1414275636266222,1414275636266222
54,-2,1414275636266638,1414275636266638
54,0,1414275636267055,1414275636267055
54,1,1414275636267472,1414275636267472
54,1,1414275636267889,1414275636267889
54,3,1414275636268306,1414275636268306
54,0,1414275636268722,1414275636268722
54,4,1414275636269139,1414275636269139
54,5,1414275636269556,1414275636269556
54,3,1414275636269972,1414275636269972
