-1,1414727988892496
-4,1414727988892913
-2,1414727988893330
1,1414727988893746
6,1414727988894163
-2,1414727988894580
0,1414727988894996
2,1414727988895413
-10,1414727988895830
-7,1414727988896247
3,1414727988896664
4,1414727988897080
-2,1414727988897497
4,1414727988897914
-5,1414727988898330
2,1414727988898747
4,1414727988899164
-2,1414727988899581
-4,1414727988899998
2,1414727988900414
0,1414727988900831
3,1414727988901248
2,1414727988901664
4,1414727988902081
-2,1414727988902498
0,1414727988902915
3,1414727988903332
3,1414727988903748
2,1414727988904165
0,1414727988904582
3,1414727988904998
-1,1414727988905415
4,1414727988905832
3,1414727988906249
2,1414727988906666
0,1414727988907082
2,1414727988907499
2,1414727988907916
7,1414727988908332
0,1414727988908749
1,1414727988909166
3,1414727988909583
3,1414727988910000
-3,1414727988910416
-5,1414727988910833
0,1414727988911250
3,1414727988911666
1,1414727988912083
8,1414727988912500
-9,1414727988912917
1,1414727988913334
2,1414727988913750
2,1414727988914167
6,1414727988914584
-2,1414727988915000
2,1414727988915417
-2,1414727988915834
0,1414727988916251
7,1414727988916668
6,1414727988917084
3,1414727988917501
6,1414727988917918
6,1414727988918334
2,1414727988918751
-5,1414727988919168
-6,1414727988919585
0,1414727988920002
-2,1414727988920418
0,1414727988920835
6,1414727988921252
0,1414727988921668
8,1414727988922085
2,1414727988922502
-3,1414727988922919
-5,1414727988923336
-3,1414727988923752
-2,1414727988924169
1,1414727988924586
2,1414727988925002
6,1414727988925419
0,1414727988925836
-10,1414727988926253
3,1414727988926670
-2,1414727988927086
-2,1414727988927503
-2,1414727988927920
-4,1414727988928336
6,1414727988928753
8,1414727988929170
4,1414727988929587
-5,1414727988930004
2,1414727988930420
-2,1414727988930837
4,1414727988931254
2,1414727988931670
-2,1414727988932087
0,1414727988932504
-1,1414727988932921
0,1414727988933338
-5,1414727988933754
2,1414727988934171
4,1414727988934588
-2,1414727988935004
2,1414727988935421
0,1414727988935838
2,1414727988936255
3,1414727988936672
0,1414727988937088
0,1414727988937505
8,1414727988937922
2,1414727988938338
2,1414727988938755
1,1414727988939172
2,1414727988939589
-10,1414727988940006
3,1414727988940422
0,1414727988940839
2,1414727988941256
2,1414727988941672
4,1414727988942089
0,1414727988942506
-2,1414727988942923
-6,1414727988943340
2,1414727988943756
0,1414727988944173
8,1414727988944590
0,1414727988945006
2,1414727988945423
-2,1414727988945840
3,1414727988946257
3,1414727988946674
-1,1414727988947090
2,1414727988947507
-3,1414727988947924
-2,1414727988948340
-6,1414727988948757
2,1414727988949174
-5,1414727988949591
2,1414727988950008
-1,1414727988950424
2,1414727988950841
-3,1414727988951258
6,1414727988951674
-1,1414727988952091
-9,1414727988952508
-1,1414727988952925
2,1414727988953342
2,1414727988953758
-2,1414727988954175
-5,1414727988954592
-2,1414727988955008
2,1414727988955425
6,1414727988955842
0,1414727988956259
-1,1414727988956676
2,1414727988957092
0,1414727988957509
2,1414727988957926
2,1414727988958342
-3,1414727988958759
0,1414727988959176
0,1414727988959593
3,1414727988960010
-1,1414727988960426
4,1414727988960843
2,1414727988961260
4,1414727988961676
3,1414727988962093
0,1414727988962510
0,1414727988962927
1,1414727988963344
0,1414727988963760
3,1414727988964177
-5,1414727988964594
0,1414727988965010
6,1414727988965427
2,1414727988965844
3,1414727988966261
-2,1414727988966678
-2,1414727988967094
2,1414727988967511
0,1414727988967928
2,1414727988968344
-1,1414727988968761
0,1414727988969178
-1,1414727988969595
6,1414727988970012
0,1414727988970428
6,1414727988970845
-4,1414727988971262
-3,1414727988971678
3,1414727988972095
4,1414727988972512
6,1414727988972929
-2,1414727988973346
4,1414727988973762
2,1414727988974179
3,1414727988974596
4,1414727988975012
7,1414727988975429
-1,1414727989243787
3,1414727989244204
3,1414727989244620
-1,1414727989245037
4,1414727989245454
-1,1414727989245871
-4,1414727989246288
1,1414727989246704
-1,1414727989247121
2,1414727989247538
3,1414727989247954
3,1414727989248371
11,1414727989248788
-1,1414727989249205
11,1414727989249622
4,1414727989250038
3,1414727989250455
5,1414727989250872
3,1414727989251288
3,1414727989251705
1,1414727989252122
-4,1414727989252539
3,1414727989252956
4,1414727989253372
0,1414727989253789
7,1414727989254206
1,1414727989254622
-1,1414727989255039
4,1414727989255456
0,1414727989255873
-3,1414727989256290
3,1414727989256706
2,1414727989257123
1,1414727989257540
-1,1414727989257956
-4,1414727989258373
3,1414727989258790
-1,1414727989259207
5,1414727989259624
-1,1414727989260040
1,1414727989260457
0,1414727989260874
3,1414727989261290
3,1414727989261707
2,1414727989262124
7,1414727989262541
5,1414727989262958
3,1414727989263374
4,1414727989263791
-3,1414727989264208
4,1414727989264624
4,1414727989265041
1,1414727989265458
0,1414727989265875
6,1414727989266292
7,1414727989266708
3,1414727989267125
3,1414727989267542
3,1414727989267958
-5,1414727989268375
-2,1414727989268792
7,1414727989269209
4,1414727989269626
0,1414727989270042
4,1414727989270459
-1,1414727989270876
4,1414727989271292
-3,1414727989271709
3,1414727989272126
-3,1414727989272543
-4,1414727989272960
3,1414727989273376
1,1414727989273793
5,1414727989274210
-1,1414727989274626
-1,1414727989275043
-1,1414727989275460
6,1414727989275877
0,1414727989276294
-1,1414727989276710
0,1414727989277127
0,1414727989277544
11,1414727989277960
0,1414727989278377
7,1414727989278794
3,1414727989279211
0,1414727989279628
0,1414727989280044
4,1414727989280461
7,1414727989280878
3,1414727989281294
1,1414727989281711
0,1414727989282128
3,1414727989282545
-1,1414727989282962
0,1414727989283378
1,1414727989283795
3,1414727989284212
5,1414727989284628
0,1414727989285045
3,1414727989285462
1,1414727989285879
1,1414727989286296
-1,1414727989286712
-1,1414727989287129
0,1414727989287546
-3,1414727989287962
-3,1414727989288379
4,1414727989288796
3,1414727989289213
0,1414727989289630
3,1414727989290046
0,1414727989290463
3,1414727989290880
-4,1414727989291296
5,1414727989291713
6,1414727989292130
7,1414727989292547
1,1414727989292964
3,1414727989293380
-3,1414727989293797
1,1414727989294214
3,1414727989294630
-1,1414727989295047
-1,1414727989295464
3,1414727989295881
3,1414727989296298
1,1414727989296714
-4,1414727989297131
-1,1414727989297548
3,1414727989297964
4,1414727989298381
-1,1414727989298798
